term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0032768,"regulation of monooxygenase activity",0.082%, 1.137, 1.988,1.863,-2.2262,0.907,0.056,32768,0
GO:0032769,"negative regulation of monooxygenase activity",0.021%,null,null,1.279,-1.5784,0.914,0.844,32768,1
GO:0050999,"regulation of nitric-oxide synthase activity",0.060%,null,null,1.732,-2.2807,0.909,0.907,32768,1
GO:0007610,"behavior",1.517%,-0.249, 0.480,3.125,-2.5467,0.969,0.065,7610,0
GO:0033004,"negative regulation of mast cell activation",0.024%,-1.909, 2.416,1.342,-2.7747,0.863,0.073,33004,0
GO:0033003,"regulation of mast cell activation",0.065%,null,null,1.763,-1.8573,0.876,0.864,33004,1
GO:0045576,"mast cell activation",0.114%,null,null,2.004,-1.9147,0.907,0.747,33004,1
GO:0040012,"regulation of locomotion",1.268%,-1.387, 0.352,3.047,-2.2503,0.908,0.073,40012,0
GO:0050795,"regulation of behavior",0.338%,-0.475,-2.554,2.474,-2.7986,0.849,0.080,50795,0
GO:0044708,"single-organism behavior",0.977%,null,null,2.933,-1.9427,0.855,0.800,50795,1
GO:0007626,"locomotory behavior",0.515%,null,null,2.656,-1.5484,0.883,0.834,50795,1
GO:0030534,"adult behavior",0.340%,null,null,2.476,-1.6552,0.810,0.800,50795,1
GO:0033028,"myeloid cell apoptotic process",0.084%,-0.151, 0.502,1.875,-2.1331,0.920,0.082,33028,0
GO:0051156,"glucose 6-phosphate metabolic process",0.024%, 1.106, 1.092,1.342,-2.1261,0.894,0.084,51156,0
GO:0051187,"cofactor catabolic process",0.047%, 3.015, 0.309,1.623,-2.8861,0.873,0.089,51187,0
GO:0065008,"regulation of biological quality",7.337%,-0.211, 0.559,3.809,-1.5174,0.943,0.094,65008,0
GO:0050808,"synapse organization",0.424%,-2.669, 0.262,2.572,-3.0809,0.892,0.096,50808,0
GO:0006584,"catecholamine metabolic process",0.123%, 2.226, 1.450,2.037,-1.8173,0.871,0.098,6584,0
GO:0009712,"catechol-containing compound metabolic process",0.123%,null,null,2.037,-1.8173,0.893,0.881,6584,1
GO:0018958,"phenol-containing compound metabolic process",0.269%,null,null,2.375,-1.6325,0.887,0.704,6584,1
GO:0051186,"cofactor metabolic process",0.798%, 0.504, 0.328,2.846,-2.4855,0.915,0.119,51186,0
GO:0007267,"cell-cell signaling",2.522%,-0.647,-1.084,3.345,-4.6021,0.860,0.120,7267,0
GO:0006928,"cellular component movement",3.830%, 0.126, 0.884,3.527,-1.4892,0.895,0.127,6928,0
GO:0005975,"carbohydrate metabolic process",3.046%, 1.262, 0.522,3.427,-1.8630,0.922,0.138,5975,0
GO:0009804,"coumarin metabolic process",0.010%, 3.684, 0.887,1.000,-1.5005,0.874,0.153,9804,0
GO:0002861,"regulation of inflammatory response to antigenic stimulus",0.073%,-0.130,-2.718,1.813,-2.3089,0.873,0.156,2861,0
GO:0002438,"acute inflammatory response to antigenic stimulus",0.033%,null,null,1.477,-1.9083,0.938,0.888,2861,1
GO:0050729,"positive regulation of inflammatory response",0.195%,null,null,2.236,-1.3678,0.867,0.755,2861,1
GO:0002863,"positive regulation of inflammatory response to antigenic stimulus",0.031%,null,null,1.447,-1.5005,0.874,0.884,2861,1
GO:0002866,"positive regulation of acute inflammatory response to antigenic stimulus",0.019%,null,null,1.255,-1.7788,0.877,0.858,2861,1
GO:0006091,"generation of precursor metabolites and energy",6.571%, 1.819, 0.719,3.761,-5.6021,0.895,0.160,6091,0
GO:0002922,"positive regulation of humoral immune response",0.052%,-0.663,-0.216,1.672,-1.5005,0.926,0.170,2922,0
GO:0060157,"urinary bladder development",0.006%,-4.028,-5.625,0.778,-1.7788,0.910,0.195,60157,0
GO:0002730,"regulation of dendritic cell cytokine production",0.022%,-4.156,-5.473,1.301,-2.2336,0.846,0.213,2730,0
GO:0002371,"dendritic cell cytokine production",0.025%,null,null,1.362,-2.2336,0.878,0.766,2730,1
GO:0002718,"regulation of cytokine production involved in immune response",0.138%,null,null,2.086,-1.4891,0.828,0.862,2730,1
GO:0060627,"regulation of vesicle-mediated transport",0.665%,-4.920, 5.471,2.767,-2.2882,0.750,0.213,60627,0
GO:0007168,"receptor guanylyl cyclase signaling pathway",0.013%,-0.784,-0.677,1.079,-1.5005,0.868,0.229,7168,0
GO:0005996,"monosaccharide metabolic process",0.738%, 5.228, 1.085,2.812,-3.8239,0.800,0.231,5996,0
GO:0044723,"single-organism carbohydrate metabolic process",1.976%,null,null,3.239,-2.8761,0.789,0.766,5996,1
GO:0044724,"single-organism carbohydrate catabolic process",0.464%,null,null,2.611,-2.8508,0.776,0.748,5996,1
GO:0046364,"monosaccharide biosynthetic process",0.218%,null,null,2.283,-1.5105,0.763,0.856,5996,1
GO:0046365,"monosaccharide catabolic process",0.100%,null,null,1.949,-2.0991,0.795,0.866,5996,1
GO:0016051,"carbohydrate biosynthetic process",0.513%,null,null,2.654,-2.2684,0.760,0.756,5996,1
GO:0044262,"cellular carbohydrate metabolic process",0.802%,null,null,2.848,-2.0487,0.839,0.774,5996,1
GO:0019318,"hexose metabolic process",0.687%,null,null,2.781,-3.3872,0.793,0.952,5996,1
GO:0019320,"hexose catabolic process",0.091%,null,null,1.908,-2.3019,0.795,0.859,5996,1
GO:0006006,"glucose metabolic process",0.520%,null,null,2.660,-3.2366,0.798,0.757,5996,1
GO:0006007,"glucose catabolic process",0.066%,null,null,1.771,-2.2807,0.800,0.963,5996,1
GO:0001702,"gastrulation with mouth forming second",0.108%,-4.213,-5.654,1.982,-1.8173,0.894,0.238,1702,0
GO:0016137,"glycoside metabolic process",0.030%, 4.736, 1.691,1.431,-1.6297,0.878,0.244,16137,0
GO:0090296,"regulation of mitochondrial DNA replication",0.010%, 2.191, 2.143,1.000,-1.7788,0.825,0.250,90296,0
GO:1901858,"regulation of mitochondrial DNA metabolic process",0.011%,null,null,1.041,-1.5005,0.839,0.845,90296,1
GO:0048539,"bone marrow development",0.008%,-4.201,-5.983,0.903,-1.5005,0.902,0.251,48539,0
GO:0010621,"negative regulation of transcription by transcription factor localization",0.003%,-2.078, 6.196,0.602,-1.7788,0.770,0.252,10621,0
GO:0010529,"negative regulation of transposition",0.008%,-1.597, 2.750,0.903,-1.5005,0.880,0.264,10529,0
GO:0010528,"regulation of transposition",0.008%,null,null,0.903,-1.5005,0.899,0.906,10529,1
GO:0048385,"regulation of retinoic acid receptor signaling pathway",0.073%,-1.498,-0.949,1.813,-1.4484,0.832,0.266,48385,0
GO:0046149,"pigment catabolic process",0.010%, 4.780, 0.634,1.000,-2.4023,0.872,0.278,46149,0
GO:0046950,"cellular ketone body metabolic process",0.016%, 5.178, 1.750,1.176,-1.9083,0.852,0.281,46950,0
GO:0060068,"vagina development",0.051%,-4.584,-6.063,1.663,-1.4484,0.888,0.284,60068,0
GO:0042776,"mitochondrial ATP synthesis coupled proton transport",0.018%,-0.037, 6.341,1.230,-3.4559,0.667,0.284,42776,0
GO:0015949,"nucleobase-containing small molecule interconversion",0.021%, 5.222, 1.800,1.279,-1.4409,0.836,0.287,15949,0
GO:0007215,"glutamate receptor signaling pathway",0.198%,-1.573,-0.128,2.243,-2.0969,0.842,0.293,7215,0
GO:0022904,"respiratory electron transport chain",4.683%, 5.349, 1.974,3.614,-4.6198,0.772,0.296,22904,0
GO:0009060,"aerobic respiration",1.407%,null,null,3.092,-2.4908,0.798,0.746,22904,1
GO:0045333,"cellular respiration",5.546%,null,null,3.687,-5.2840,0.769,0.896,22904,1
GO:0015980,"energy derivation by oxidation of organic compounds",5.874%,null,null,3.712,-6.1487,0.769,0.863,22904,1
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",1.163%,null,null,3.009,-2.0339,0.734,0.800,22904,1
GO:0006119,"oxidative phosphorylation",3.103%,null,null,3.435,-2.7932,0.712,0.779,22904,1
GO:0022900,"electron transport chain",5.048%,null,null,3.647,-4.5528,0.773,0.874,22904,1
GO:0042773,"ATP synthesis coupled electron transport",2.606%,null,null,3.359,-3.0862,0.713,0.845,22904,1
GO:0042775,"mitochondrial ATP synthesis coupled electron transport",1.190%,null,null,3.019,-3.0862,0.734,0.757,22904,1
GO:0006629,"lipid metabolic process",3.159%, 5.541, 1.346,3.443,-3.0655,0.846,0.300,6629,0
GO:0006518,"peptide metabolic process",0.350%, 1.970, 1.678,2.489,-1.5214,0.870,0.304,6518,0
GO:0006749,"glutathione metabolic process",0.149%,null,null,2.121,-1.6218,0.781,0.874,6518,1
GO:0033013,"tetrapyrrole metabolic process",0.173%, 2.135, 1.518,2.185,-1.4674,0.878,0.313,33013,0
GO:0007416,"synapse assembly",0.210%,-4.680,-4.966,2.267,-3.2757,0.826,0.315,7416,0
GO:0046951,"ketone body biosynthetic process",0.009%, 5.712, 2.052,0.954,-2.1261,0.821,0.323,46951,0
GO:0043279,"response to alkaloid",0.450%, 0.972,-0.626,2.598,-2.7721,0.932,0.332,43279,0
GO:0061304,"retinal blood vessel morphogenesis",0.011%,-4.355,-6.068,1.041,-1.7788,0.899,0.332,61304,0
GO:0042178,"xenobiotic catabolic process",0.021%, 3.605,-0.571,1.279,-1.7296,0.857,0.333,42178,0
GO:0046184,"aldehyde biosynthetic process",0.021%, 4.783, 1.737,1.279,-1.5005,0.827,0.339,46184,0
GO:0090407,"organophosphate biosynthetic process",2.638%, 3.826, 1.915,3.365,-1.7091,0.833,0.340,90407,0
GO:0033555,"multicellular organismal response to stress",0.203%,-3.565,-5.878,2.253,-2.0061,0.870,0.342,33555,0
GO:0006818,"hydrogen transport",3.252%,-5.493, 6.259,3.456,-2.1481,0.815,0.359,6818,0
GO:0055114,"oxidation-reduction process",10.933%, 6.780, 1.830,3.982,-8.3468,0.830,0.370,55114,0
GO:0007268,"synaptic transmission",1.611%,-0.693,-1.361,3.151,-4.8861,0.807,0.371,7268,0
GO:0023061,"signal release",0.874%,null,null,2.885,-1.9080,0.685,0.809,7268,1
GO:0050804,"regulation of synaptic transmission",0.640%,null,null,2.751,-2.2782,0.782,0.782,7268,1
GO:0001505,"regulation of neurotransmitter levels",0.382%,null,null,2.526,-2.0511,0.757,0.740,7268,1
GO:0007270,"neuron-neuron synaptic transmission",0.336%,null,null,2.471,-3.5229,0.823,0.730,7268,1
GO:0051046,"regulation of secretion",1.298%,null,null,3.057,-1.7284,0.729,0.812,7268,1
GO:0070254,"mucus secretion",0.025%,-7.022,-0.004,1.362,-2.1261,0.737,0.376,70254,0
GO:0031648,"protein destabilization",0.034%,-0.723,-1.903,1.491,-1.5312,0.830,0.386,31648,0
GO:0006836,"neurotransmitter transport",0.450%,-5.206, 5.990,2.598,-1.4889,0.845,0.392,6836,0
GO:0044282,"small molecule catabolic process",0.575%, 5.884, 1.226,2.704,-4.1079,0.808,0.397,44282,0
GO:0044711,"single-organism biosynthetic process",4.776%, 7.088, 2.304,3.622,-1.5253,0.822,0.403,44711,0
GO:0051341,"regulation of oxidoreductase activity",0.137%, 1.050, 1.818,2.083,-1.9038,0.910,0.407,51341,0
GO:0015849,"organic acid transport",0.681%,-4.900, 5.788,2.777,-1.5567,0.812,0.411,15849,0
GO:0071395,"cellular response to jasmonic acid stimulus",0.005%, 1.304,-0.879,0.699,-1.5005,0.917,0.412,71395,0
GO:0043217,"myelin maintenance",0.066%,-4.564,-5.661,1.771,-2.5045,0.737,0.433,43217,0
GO:0033630,"positive regulation of cell adhesion mediated by integrin",0.028%,-1.705, 1.486,1.415,-1.4484,0.899,0.443,33630,0
GO:0045776,"negative regulation of blood pressure",0.091%,-3.828,-5.567,1.908,-1.3580,0.809,0.443,45776,0
GO:0002087,"regulation of respiratory gaseous exchange by neurological system process",0.025%,-4.377,-5.489,1.362,-1.7296,0.865,0.445,2087,0
GO:0050994,"regulation of lipid catabolic process",0.089%, 5.645, 1.261,1.898,-4.0915,0.789,0.448,50994,0
GO:0045834,"positive regulation of lipid metabolic process",0.215%,null,null,2.279,-1.7361,0.796,0.784,50994,1
GO:0031998,"regulation of fatty acid beta-oxidation",0.028%,null,null,1.415,-1.4484,0.726,0.919,50994,1
GO:0006635,"fatty acid beta-oxidation",0.108%,null,null,1.982,-1.3678,0.741,0.902,50994,1
GO:0010866,"regulation of triglyceride biosynthetic process",0.031%,null,null,1.447,-1.4484,0.751,0.950,50994,1
GO:0090208,"positive regulation of triglyceride metabolic process",0.032%,null,null,1.462,-1.4484,0.784,0.788,50994,1
GO:0090207,"regulation of triglyceride metabolic process",0.047%,null,null,1.623,-1.7378,0.792,0.702,50994,1
GO:0046321,"positive regulation of fatty acid oxidation",0.030%,null,null,1.431,-1.5784,0.737,0.833,50994,1
GO:0046320,"regulation of fatty acid oxidation",0.056%,null,null,1.699,-1.4409,0.739,0.711,50994,1
GO:0008361,"regulation of cell size",0.235%,-2.702,-1.889,2.316,-2.1979,0.804,0.455,8361,0
GO:0032535,"regulation of cellular component size",0.571%,null,null,2.701,-1.8459,0.791,0.821,8361,1
GO:0055067,"monovalent inorganic cation homeostasis",0.235%,-2.857,-3.788,2.316,-2.6778,0.860,0.455,55067,0
GO:0009611,"response to wounding",2.056%,-0.038,-2.087,3.256,-1.7657,0.944,0.456,9611,0
GO:0007399,"nervous system development",4.932%,-4.962,-6.505,3.636,-1.3990,0.862,0.456,7399,0
GO:0007186,"G-protein coupled receptor signaling pathway",3.393%,-1.797, 0.956,3.474,-1.6688,0.800,0.458,7186,0
GO:0044281,"small molecule metabolic process",13.539%, 5.602, 1.418,4.075,-3.0177,0.825,0.464,44281,0
GO:0045471,"response to ethanol",0.329%, 1.230,-0.690,2.462,-1.8804,0.937,0.472,45471,0
GO:0001964,"startle response",0.066%,-4.430,-6.234,1.771,-2.3089,0.864,0.474,1964,0
GO:0060134,"prepulse inhibition",0.041%,null,null,1.568,-1.5005,0.816,0.792,1964,1
GO:0021536,"diencephalon development",0.350%,-4.648,-6.170,2.489,-2.8386,0.875,0.484,21536,0
GO:0042445,"hormone metabolic process",0.448%,-2.084,-2.552,2.595,-1.8713,0.818,0.485,42445,0
GO:0090087,"regulation of peptide transport",0.458%,null,null,2.605,-1.6996,0.734,0.918,42445,1
GO:0050796,"regulation of insulin secretion",0.352%,null,null,2.491,-1.6409,0.595,0.819,42445,1
GO:0046888,"negative regulation of hormone secretion",0.122%,null,null,2.033,-1.4942,0.626,0.857,42445,1
GO:0046883,"regulation of hormone secretion",0.488%,null,null,2.632,-1.4343,0.603,0.922,42445,1
GO:0030072,"peptide hormone secretion",0.490%,null,null,2.634,-1.4613,0.614,0.977,42445,1
GO:0030073,"insulin secretion",0.422%,null,null,2.569,-1.4839,0.618,0.952,42445,1
GO:0046676,"negative regulation of insulin secretion",0.071%,null,null,1.799,-1.3580,0.625,0.856,42445,1
GO:0034754,"cellular hormone metabolic process",0.197%,null,null,2.241,-1.5546,0.806,0.778,42445,1
GO:0002790,"peptide secretion",0.500%,null,null,2.643,-1.6637,0.766,0.948,42445,1
GO:0002791,"regulation of peptide secretion",0.394%,null,null,2.540,-1.7662,0.721,0.959,42445,1
GO:0002792,"negative regulation of peptide secretion",0.079%,null,null,1.845,-1.3580,0.734,0.862,42445,1
GO:0090276,"regulation of peptide hormone secretion",0.391%,null,null,2.537,-1.5123,0.592,0.985,42445,1
GO:0015833,"peptide transport",0.612%,null,null,2.731,-1.3924,0.785,0.954,42445,1
GO:0090278,"negative regulation of peptide hormone secretion",0.077%,null,null,1.839,-1.3580,0.622,0.991,42445,1
GO:0009753,"response to jasmonic acid",0.005%, 1.062,-0.649,0.699,-1.5005,0.946,0.491,9753,0
GO:0006082,"organic acid metabolic process",3.105%, 5.625, 2.035,3.436,-4.2291,0.773,0.493,6082,0
GO:0006839,"mitochondrial transport",0.326%,-5.095, 6.155,2.458,-1.5777,0.823,0.501,6839,0
GO:0097091,"synaptic vesicle clustering",0.010%,-4.990, 4.811,1.000,-2.2336,0.838,0.512,97091,0
GO:0090360,"platelet-derived growth factor production",0.025%,-4.215,-5.298,1.362,-1.7788,0.897,0.516,90360,0
GO:0051953,"negative regulation of amine transport",0.040%,-4.900, 5.694,1.556,-2.1397,0.760,0.517,51953,0
GO:0051940,"regulation of catecholamine uptake involved in synaptic transmission",0.011%,null,null,1.041,-1.5005,0.677,0.935,51953,1
GO:0014059,"regulation of dopamine secretion",0.048%,null,null,1.633,-1.9083,0.706,0.841,51953,1
GO:0014048,"regulation of glutamate secretion",0.035%,null,null,1.505,-1.5005,0.706,0.825,51953,1
GO:0014046,"dopamine secretion",0.048%,null,null,1.633,-1.9083,0.752,0.942,51953,1
GO:0033602,"negative regulation of dopamine secretion",0.008%,null,null,0.903,-1.7788,0.722,0.895,51953,1
GO:0051584,"regulation of dopamine uptake involved in synaptic transmission",0.011%,null,null,1.041,-1.5005,0.663,0.861,51953,1
GO:0071384,"cellular response to corticosteroid stimulus",0.112%, 1.338,-0.928,1.996,-1.3580,0.902,0.520,71384,0
GO:0072014,"proximal tubule development",0.010%,-4.034,-5.599,1.000,-1.5005,0.905,0.522,72014,0
GO:0090066,"regulation of anatomical structure size",0.957%,-2.892,-3.928,2.925,-2.2899,0.858,0.525,90066,0
GO:0006438,"valyl-tRNA aminoacylation",0.009%, 4.734, 1.597,0.954,-2.2336,0.816,0.525,6438,0
GO:0042391,"regulation of membrane potential",1.008%,-2.157,-2.819,2.947,-2.0825,0.857,0.528,42391,0
GO:0090361,"regulation of platelet-derived growth factor production",0.025%,-4.533,-5.347,1.362,-1.7788,0.864,0.533,90361,0
GO:0019322,"pentose biosynthetic process",0.008%, 5.066, 1.717,0.903,-2.7747,0.807,0.536,19322,0
GO:0005999,"xylulose biosynthetic process",0.002%,null,null,0.477,-2.2336,0.820,0.811,19322,1
GO:0005997,"xylulose metabolic process",0.005%,null,null,0.699,-2.7747,0.850,0.840,19322,1
GO:0050718,"positive regulation of interleukin-1 beta secretion",0.025%,-7.023, 1.315,1.362,-1.7296,0.675,0.537,50718,0
GO:0050716,"positive regulation of interleukin-1 secretion",0.026%,null,null,1.380,-1.5784,0.675,0.981,50718,1
GO:0050704,"regulation of interleukin-1 secretion",0.033%,null,null,1.477,-1.4484,0.679,0.986,50718,1
GO:0050702,"interleukin-1 beta secretion",0.034%,null,null,1.491,-1.5784,0.722,0.981,50718,1
GO:0050706,"regulation of interleukin-1 beta secretion",0.031%,null,null,1.447,-1.7296,0.680,0.978,50718,1
GO:0072522,"purine-containing compound biosynthetic process",1.805%, 3.713, 1.565,3.200,-1.6059,0.808,0.542,72522,0
GO:0009414,"response to water deprivation",0.017%, 0.997,-1.765,1.204,-1.7788,0.927,0.545,9414,0
GO:0015844,"monoamine transport",0.164%,-4.766, 5.687,2.161,-1.4193,0.815,0.547,15844,0
GO:0019216,"regulation of lipid metabolic process",0.558%, 6.390, 1.950,2.691,-2.7328,0.801,0.548,19216,0
GO:0044255,"cellular lipid metabolic process",2.183%,null,null,3.283,-2.1198,0.780,0.743,19216,1
GO:1902600,"hydrogen ion transmembrane transport",3.156%,-4.903, 6.334,3.443,-2.5214,0.740,0.550,1902600,0
GO:0015992,"proton transport",3.250%,null,null,3.455,-1.8256,0.786,0.963,1902600,1
GO:0009127,"purine nucleoside monophosphate biosynthetic process",1.383%,null,null,3.085,-1.7959,0.712,0.962,1902600,1
GO:0006164,"purine nucleotide biosynthetic process",1.766%,null,null,3.191,-1.9481,0.697,0.975,1902600,1
GO:0009145,"purine nucleoside triphosphate biosynthetic process",1.337%,null,null,3.070,-2.5686,0.714,0.976,1902600,1
GO:0009142,"nucleoside triphosphate biosynthetic process",1.370%,null,null,3.080,-2.3325,0.716,0.871,1902600,1
GO:0009152,"purine ribonucleotide biosynthetic process",1.740%,null,null,3.184,-2.0888,0.695,0.939,1902600,1
GO:0009163,"nucleoside biosynthetic process",1.503%,null,null,3.121,-1.3899,0.706,0.984,1902600,1
GO:0009168,"purine ribonucleoside monophosphate biosynthetic process",1.383%,null,null,3.085,-1.7959,0.712,0.978,1902600,1
GO:0006754,"ATP biosynthetic process",1.284%,null,null,3.052,-2.5528,0.696,0.974,1902600,1
GO:0015985,"energy coupled proton transport, down electrochemical gradient",1.236%,null,null,3.036,-2.7852,0.761,0.845,1902600,1
GO:0015986,"ATP synthesis coupled proton transport",1.236%,null,null,3.036,-2.7852,0.574,0.845,1902600,1
GO:0009201,"ribonucleoside triphosphate biosynthetic process",1.348%,null,null,3.073,-2.2069,0.714,0.982,1902600,1
GO:0046129,"purine ribonucleoside biosynthetic process",1.446%,null,null,3.104,-2.1979,0.705,0.968,1902600,1
GO:0009206,"purine ribonucleoside triphosphate biosynthetic process",1.334%,null,null,3.069,-2.5686,0.714,0.982,1902600,1
GO:0009260,"ribonucleotide biosynthetic process",1.776%,null,null,3.193,-1.6934,0.704,0.979,1902600,1
GO:0042455,"ribonucleoside biosynthetic process",1.493%,null,null,3.118,-1.6315,0.706,0.980,1902600,1
GO:0015672,"monovalent inorganic cation transport",4.597%,null,null,3.606,-2.1379,0.784,0.795,1902600,1
GO:0034220,"ion transmembrane transport",6.093%,null,null,3.728,-3.6576,0.733,0.800,1902600,1
GO:0042451,"purine nucleoside biosynthetic process",1.446%,null,null,3.104,-2.1979,0.706,0.976,1902600,1
GO:0006099,"tricarboxylic acid cycle",0.104%, 4.763, 1.125,1.964,-2.4672,0.837,0.550,6099,0
GO:0048678,"response to axon injury",0.155%, 0.024,-1.434,2.137,-1.7547,0.948,0.556,48678,0
GO:0046390,"ribose phosphate biosynthetic process",1.781%, 4.033, 2.037,3.194,-2.2321,0.802,0.560,46390,0
GO:1901659,"glycosyl compound biosynthetic process",1.506%,null,null,3.122,-1.3899,0.774,0.831,46390,1
GO:0060340,"positive regulation of type I interferon-mediated signaling pathway",0.021%,-0.415,-1.871,1.279,-1.9083,0.786,0.565,60340,0
GO:0051481,"negative regulation of cytosolic calcium ion concentration",0.013%,-2.312,-2.882,1.079,-1.5005,0.845,0.571,51481,0
GO:0006811,"ion transport",7.803%,-5.538, 6.329,3.836,-1.9940,0.798,0.578,6811,0
GO:0010044,"response to aluminum ion",0.009%, 1.208,-0.632,0.954,-1.7788,0.949,0.579,10044,0
GO:0044712,"single-organism catabolic process",5.557%, 7.324, 1.659,3.688,-1.3816,0.806,0.583,44712,0
GO:0043113,"receptor clustering",0.082%,-5.330, 5.027,1.863,-1.7268,0.819,0.586,43113,0
GO:0019321,"pentose metabolic process",0.028%, 4.916, 1.118,1.415,-2.3089,0.837,0.589,19321,0
GO:0000266,"mitochondrial fission",0.042%,-2.581, 0.191,1.580,-1.6297,0.937,0.590,266,0
GO:0048871,"multicellular organismal homeostasis",0.562%,-3.913,-5.619,2.694,-1.4693,0.784,0.591,48871,0
GO:0048878,"chemical homeostasis",2.056%,null,null,3.256,-1.4092,0.840,0.732,48871,1
GO:0010634,"positive regulation of epithelial cell migration",0.119%,-7.132, 0.326,2.021,-1.8804,0.694,0.595,10634,0
GO:0030334,"regulation of cell migration",1.088%,null,null,2.980,-1.6694,0.709,0.783,10634,1
GO:2000145,"regulation of cell motility",1.154%,null,null,3.006,-1.5510,0.708,0.960,10634,1
GO:0010595,"positive regulation of endothelial cell migration",0.068%,null,null,1.785,-1.3678,0.704,0.875,10634,1
GO:0002685,"regulation of leukocyte migration",0.187%,null,null,2.217,-1.7828,0.739,0.816,10634,1
GO:0017157,"regulation of exocytosis",0.239%,-5.047, 5.681,2.324,-2.2807,0.708,0.600,17157,0
GO:2000300,"regulation of synaptic vesicle exocytosis",0.049%,null,null,1.643,-1.9083,0.645,0.729,17157,1
GO:0016080,"synaptic vesicle targeting",0.009%,null,null,0.954,-1.5005,0.707,0.809,17157,1
GO:0017158,"regulation of calcium ion-dependent exocytosis",0.089%,null,null,1.898,-1.3580,0.727,0.822,17157,1
GO:0097479,"synaptic vesicle localization",0.235%,null,null,2.316,-1.6465,0.855,0.793,17157,1
GO:0051588,"regulation of neurotransmitter transport",0.158%,null,null,2.146,-1.4891,0.781,0.765,17157,1
GO:0045765,"regulation of angiogenesis",0.366%,-4.518,-5.735,2.508,-1.3933,0.838,0.601,45765,0
GO:0006787,"porphyrin-containing compound catabolic process",0.027%, 4.743, 1.158,1.398,-2.4023,0.839,0.604,6787,0
GO:0006778,"porphyrin-containing compound metabolic process",0.132%,null,null,2.068,-1.6218,0.854,0.856,6787,1
GO:0042168,"heme metabolic process",0.089%,null,null,1.898,-1.4891,0.806,0.930,6787,1
GO:0042167,"heme catabolic process",0.010%,null,null,1.000,-2.4023,0.809,0.943,6787,1
GO:0033015,"tetrapyrrole catabolic process",0.027%,null,null,1.398,-2.4023,0.851,0.774,6787,1
GO:0002437,"inflammatory response to antigenic stimulus",0.114%,-0.278,-2.999,2.004,-1.9147,0.939,0.604,2437,0
GO:0006112,"energy reserve metabolic process",0.325%, 5.067, 1.297,2.456,-1.8239,0.823,0.607,6112,0
GO:0044042,"glucan metabolic process",0.206%, 2.574, 0.824,2.260,-1.6949,0.859,0.610,44042,0
GO:0000271,"polysaccharide biosynthetic process",0.195%,null,null,2.236,-1.5105,0.760,0.937,44042,1
GO:0044264,"cellular polysaccharide metabolic process",0.263%,null,null,2.365,-1.3694,0.835,0.960,44042,1
GO:0009250,"glucan biosynthetic process",0.136%,null,null,2.079,-1.8199,0.740,0.910,44042,1
GO:0006073,"cellular glucan metabolic process",0.206%,null,null,2.260,-1.6949,0.837,0.997,44042,1
GO:0005978,"glycogen biosynthetic process",0.136%,null,null,2.079,-1.8199,0.721,0.964,44042,1
GO:0005977,"glycogen metabolic process",0.204%,null,null,2.255,-1.6949,0.756,0.964,44042,1
GO:0033692,"cellular polysaccharide biosynthetic process",0.183%,null,null,2.210,-1.4162,0.735,0.965,44042,1
