term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0039535,"regulation of RIG-I signaling pathway",0.018%,null,null,1.230,-1.6469,0.638,0.756,2218,1
GO:0039531,"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.019%,null,null,1.255,-1.6469,0.637,0.956,2218,1
GO:0019373,"epoxygenase P450 pathway",0.013%, 1.095,-0.728,1.079,-3.1135,0.859,0.082,19373,0
GO:0006691,"leukotriene metabolic process",0.058%,null,null,1.716,-2.7258,0.846,0.768,19373,1
GO:0017144,"drug metabolic process",0.048%,-0.056,-0.621,1.633,-1.9427,0.924,0.091,17144,0
GO:0002560,"basophil mediated immunity",0.001%,-0.059, 0.510,0.301,-1.4587,0.965,0.103,2560,0
GO:0009058,"biosynthetic process",19.017%, 1.470,-3.111,4.222,-3.4089,0.929,0.110,9058,0
GO:0001774,"microglial cell activation",0.046%,-0.511, 1.532,1.613,-1.9488,0.901,0.132,1774,0
GO:0006211,"5-methylcytosine catabolic process",0.001%, 2.260,-2.177,0.301,-1.4587,0.900,0.143,6211,0
GO:0046596,"regulation of viral entry into host cell",0.024%,-0.079, 2.569,1.342,-2.6882,0.854,0.151,46596,0
GO:0048525,"negative regulation of viral process",0.082%,null,null,1.863,-1.5032,0.808,0.809,46596,1
GO:1902186,"regulation of viral release from host cell",0.011%,null,null,1.041,-2.0367,0.867,0.717,46596,1
GO:0046597,"negative regulation of viral entry into host cell",0.021%,null,null,1.279,-1.9488,0.818,0.911,46596,1
GO:0043901,"negative regulation of multi-organism process",0.202%,null,null,2.250,-1.6022,0.856,0.720,46596,1
GO:0046718,"viral entry into host cell",0.047%,null,null,1.623,-1.5137,0.918,0.946,46596,1
GO:0003095,"pressure natriuresis",0.003%,-4.346,-1.698,0.602,-2.9172,0.830,0.162,3095,0
GO:0070389,"chaperone cofactor-dependent protein refolding",0.010%, 1.881,-2.777,1.000,-1.9488,0.898,0.162,70389,0
GO:0050789,"regulation of biological process",49.744%, 1.733, 0.609,4.640,-2.8097,0.899,0.163,50789,0
GO:0048213,"Golgi vesicle prefusion complex stabilization",0.001%, 0.541, 1.379,0.301,-1.4587,0.946,0.177,48213,0
GO:0051239,"regulation of multicellular organismal process",5.506%, 0.824, 0.042,3.684,-2.0910,0.922,0.181,51239,0
GO:0006807,"nitrogen compound metabolic process",26.566%, 1.811,-3.601,4.368,-3.1249,0.924,0.183,6807,0
GO:0032633,"interleukin-4 production",0.068%,-4.899,-2.660,1.785,-1.7781,0.824,0.190,32633,0
GO:0042412,"taurine biosynthetic process",0.002%, 2.090,-3.762,0.477,-1.4587,0.892,0.198,42412,0
GO:0007386,"compartment pattern specification",0.008%,-6.431,-2.300,0.903,-1.9488,0.816,0.204,7386,0
GO:0048519,"negative regulation of biological process",8.588%, 1.090,-0.072,3.877,-1.9722,0.917,0.207,48519,0
GO:1901360,"organic cyclic compound metabolic process",25.430%, 2.404,-4.506,4.349,-3.5086,0.888,0.208,1901360,0
GO:0046483,"heterocycle metabolic process",24.799%, 2.981,-4.886,4.338,-4.1135,0.852,0.213,46483,0
GO:0021557,"oculomotor nerve development",0.006%,-6.263,-2.236,0.778,-2.9172,0.789,0.216,21557,0
GO:0021623,"oculomotor nerve formation",0.002%,null,null,0.477,-1.4587,0.779,0.783,21557,1
GO:0021622,"oculomotor nerve morphogenesis",0.002%,null,null,0.477,-1.4587,0.787,0.914,21557,1
GO:0048486,"parasympathetic nervous system development",0.035%,null,null,1.505,-1.7830,0.772,0.797,21557,1
GO:0021783,"preganglionic parasympathetic nervous system development",0.033%,null,null,1.477,-1.7830,0.769,0.893,21557,1
GO:2000331,"regulation of terminal button organization",0.002%, 0.638, 4.942,0.477,-1.4587,0.854,0.231,2000331,0
GO:1901663,"quinone biosynthetic process",0.033%, 2.379,-3.540,1.477,-3.2441,0.828,0.244,1901663,0
GO:0042181,"ketone biosynthetic process",0.071%,null,null,1.799,-2.1938,0.821,0.706,1901663,1
GO:1901661,"quinone metabolic process",0.055%,null,null,1.690,-2.1232,0.865,0.730,1901663,1
GO:0042371,"vitamin K biosynthetic process",0.003%,null,null,0.602,-2.4522,0.843,0.820,1901663,1
GO:0042373,"vitamin K metabolic process",0.008%,null,null,0.903,-2.1605,0.867,0.860,1901663,1
GO:0035356,"cellular triglyceride homeostasis",0.010%,-0.953, 0.495,1.000,-1.9488,0.911,0.249,35356,0
GO:0044237,"cellular metabolic process",42.121%, 2.308,-3.916,4.568,-1.5035,0.879,0.249,44237,0
GO:2000974,"negative regulation of pro-B cell differentiation",0.006%,-5.732,-1.076,0.778,-2.9172,0.657,0.249,2000974,0
GO:0002328,"pro-B cell differentiation",0.016%,null,null,1.176,-1.6469,0.715,0.869,2000974,1
GO:2000973,"regulation of pro-B cell differentiation",0.009%,null,null,0.954,-2.1605,0.674,0.917,2000974,1
GO:1901533,"negative regulation of hematopoietic progenitor cell differentiation",0.015%,null,null,1.146,-1.6469,0.640,0.830,2000974,1
GO:0002764,"immune response-regulating signaling pathway",1.064%, 0.123, 5.593,2.971,-1.8589,0.790,0.251,2764,0
GO:0070384,"Harderian gland development",0.008%,-6.270,-2.187,0.903,-1.4587,0.795,0.254,70384,0
GO:0046272,"stilbene catabolic process",0.001%, 1.651,-1.479,0.301,-1.4587,0.878,0.258,46272,0
GO:0009810,"stilbene metabolic process",0.001%,null,null,0.301,-1.4587,0.891,0.939,46272,1
GO:0001503,"ossification",0.817%,-5.602,-2.935,2.856,-1.6990,0.803,0.265,1503,0
GO:0019222,"regulation of metabolic process",17.756%, 2.276,-2.141,4.193,-2.3420,0.875,0.269,19222,0
GO:0045143,"homologous chromosome segregation",0.017%, 0.872, 2.666,1.204,-2.4522,0.870,0.275,45143,0
GO:0000819,"sister chromatid segregation",0.236%,null,null,2.318,-1.8781,0.840,0.890,45143,1
GO:0045132,"meiotic chromosome segregation",0.064%,null,null,1.756,-1.9488,0.860,0.803,45143,1
GO:0000070,"mitotic sister chromatid segregation",0.222%,null,null,2.292,-2.0155,0.844,0.732,45143,1
GO:0051983,"regulation of chromosome segregation",0.148%,null,null,2.117,-1.8570,0.844,0.857,45143,1
GO:0002253,"activation of immune response",1.043%,-0.306, 3.673,2.962,-1.7286,0.869,0.276,2253,0
GO:0051145,"smooth muscle cell differentiation",0.128%,-6.175,-1.404,2.053,-2.3382,0.746,0.282,51145,0
GO:0002682,"regulation of immune system process",21.361%,-0.447, 2.185,4.273,-1.5829,0.866,0.291,2682,0
GO:0038095,"Fc-epsilon receptor signaling pathway",0.370%, 0.179, 5.696,2.513,-1.8000,0.772,0.303,38095,0
GO:0038093,"Fc receptor signaling pathway",0.436%,null,null,2.584,-1.4725,0.769,0.891,38095,1
GO:0043122,"regulation of I-kappaB kinase/NF-kappaB signaling",0.382%, 1.082, 6.125,2.526,-1.6064,0.811,0.304,43122,0
GO:0048522,"positive regulation of cellular process",8.548%, 1.696, 4.401,3.875,-1.7440,0.807,0.306,48522,0
GO:0009912,"auditory receptor cell fate commitment",0.016%,-6.377,-2.038,1.176,-2.4522,0.706,0.309,9912,0
GO:0060120,"inner ear receptor cell fate commitment",0.016%,null,null,1.176,-2.4522,0.726,0.762,9912,1
GO:0042668,"auditory receptor cell fate determination",0.006%,null,null,0.778,-1.4587,0.721,0.944,9912,1
GO:0045683,"negative regulation of epidermis development",0.022%,null,null,1.301,-1.5318,0.680,0.866,9912,1
GO:0045605,"negative regulation of epidermal cell differentiation",0.016%,null,null,1.176,-1.6469,0.640,0.849,9912,1
GO:0045604,"regulation of epidermal cell differentiation",0.073%,null,null,1.813,-1.9311,0.638,0.720,9912,1
GO:0048664,"neuron fate determination",0.019%,null,null,1.255,-1.4587,0.737,0.749,9912,1
GO:0009913,"epidermal cell differentiation",0.313%,null,null,2.441,-1.4651,0.675,0.786,9912,1
GO:0051365,"cellular response to potassium ion starvation",0.001%, 1.290, 5.618,0.301,-1.4587,0.885,0.314,51365,0
GO:0006471,"protein ADP-ribosylation",0.076%, 3.559,-4.894,1.833,-1.9427,0.808,0.317,6471,0
GO:0071726,"cellular response to diacyl bacterial lipopeptide",0.002%, 1.207, 5.158,0.477,-1.4587,0.902,0.326,71726,0
GO:0002087,"regulation of respiratory gaseous exchange by neurological system process",0.025%,-4.957,-2.474,1.362,-1.5318,0.787,0.326,2087,0
GO:0060168,"positive regulation of adenosine receptor signaling pathway",0.002%, 1.707, 5.581,0.477,-1.4587,0.846,0.328,60168,0
GO:0018205,"peptidyl-lysine modification",0.432%, 3.555,-5.252,2.580,-1.7169,0.854,0.332,18205,0
GO:0048518,"positive regulation of biological process",28.712%, 1.780, 0.586,4.401,-2.0367,0.902,0.335,48518,0
GO:0071248,"cellular response to metal ion",0.232%, 1.817, 6.050,2.312,-1.9322,0.896,0.336,71248,0
GO:0071241,"cellular response to inorganic substance",0.255%,null,null,2.352,-1.7575,0.897,0.757,71248,1
GO:0071277,"cellular response to calcium ion",0.075%,null,null,1.826,-2.1232,0.904,0.898,71248,1
GO:0050794,"regulation of cellular process",28.971%, 2.238,-1.131,4.405,-2.4789,0.864,0.337,50794,0
GO:0061014,"positive regulation of mRNA catabolic process",0.023%, 4.987,-3.102,1.322,-1.8570,0.762,0.345,61014,0
GO:0061013,"regulation of mRNA catabolic process",0.025%,null,null,1.362,-1.7049,0.785,0.808,61014,1
GO:0048013,"ephrin receptor signaling pathway",0.101%, 1.300, 6.397,1.954,-1.5137,0.834,0.352,48013,0
GO:0006725,"cellular aromatic compound metabolic process",24.907%, 2.898,-4.767,4.340,-3.9586,0.852,0.359,6725,0
GO:0048568,"embryonic organ development",1.162%,-7.530,-2.434,3.009,-2.4112,0.694,0.366,48568,0
GO:0048562,"embryonic organ morphogenesis",0.783%,null,null,2.838,-1.6064,0.683,0.762,48568,1
GO:0001843,"neural tube closure",0.214%,null,null,2.276,-1.6022,0.690,0.786,48568,1
GO:0001841,"neural tube formation",0.255%,null,null,2.352,-1.7335,0.686,0.959,48568,1
GO:0060606,"tube closure",0.218%,null,null,2.283,-1.6022,0.734,0.929,48568,1
GO:0043009,"chordate embryonic development",1.774%,null,null,3.193,-2.2692,0.709,0.835,48568,1
GO:0014020,"primary neural tube formation",0.231%,null,null,2.310,-1.4900,0.688,0.975,48568,1
GO:0030323,"respiratory tube development",0.585%,null,null,2.711,-1.5418,0.716,0.759,48568,1
GO:0021915,"neural tube development",0.390%,null,null,2.535,-2.2848,0.700,0.709,48568,1
GO:0009792,"embryo development ending in birth or egg hatching",1.796%,null,null,3.198,-2.2175,0.711,0.880,48568,1
GO:0003143,"embryonic heart tube morphogenesis",0.126%,null,null,2.049,-1.5759,0.682,0.764,48568,1
GO:0001701,"in utero embryonic development",1.158%,null,null,3.007,-2.0013,0.719,0.930,48568,1
GO:0035148,"tube formation",0.328%,null,null,2.461,-2.1029,0.729,0.720,48568,1
GO:0072141,"renal interstitial fibroblast development",0.017%,-6.501,-2.107,1.204,-1.7830,0.747,0.368,72141,0
GO:0072071,"kidney interstitial fibroblast differentiation",0.018%,null,null,1.230,-1.7830,0.749,0.789,72141,1
GO:0000160,"phosphorelay signal transduction system",0.030%, 1.183, 5.379,1.431,-1.4587,0.848,0.368,160,0
GO:0006306,"DNA methylation",0.147%, 4.238,-6.350,2.114,-2.1152,0.785,0.381,6306,0
GO:0006305,"DNA alkylation",0.147%,null,null,2.114,-2.1152,0.830,0.960,6306,1
GO:0032776,"DNA methylation on cytosine",0.019%,null,null,1.255,-2.1605,0.815,0.864,6306,1
GO:0044728,"DNA methylation or demethylation",0.168%,null,null,2.170,-2.3098,0.828,0.970,6306,1
GO:0010424,"DNA methylation on cytosine within a CG sequence",0.009%,null,null,0.954,-2.1605,0.824,0.823,6306,1
GO:0006660,"phosphatidylserine catabolic process",0.003%, 3.009,-2.339,0.602,-1.4587,0.848,0.388,6660,0
GO:0043620,"regulation of DNA-templated transcription in response to stress",0.077%, 5.321,-1.063,1.839,-1.4921,0.729,0.393,43620,0
GO:0051276,"chromosome organization",2.327%, 0.695, 1.963,3.310,-2.3716,0.893,0.397,51276,0
GO:0045023,"G0 to G1 transition",0.013%, 0.851, 2.293,1.079,-1.6469,0.909,0.404,45023,0
GO:0000076,"DNA replication checkpoint",0.014%, 0.714, 2.007,1.114,-1.7830,0.912,0.406,76,0
GO:0051595,"response to methylglyoxal",0.008%, 0.464, 1.801,0.903,-1.4587,0.968,0.406,51595,0
GO:0090304,"nucleic acid metabolic process",15.268%, 4.006,-5.982,4.127,-5.1871,0.784,0.414,90304,0
GO:0040029,"regulation of gene expression, epigenetic",0.334%, 3.190,-4.744,2.468,-2.5784,0.820,0.415,40029,0
GO:0006425,"glutaminyl-tRNA aminoacylation",0.011%, 3.828,-4.982,1.041,-1.4587,0.805,0.422,6425,0
GO:0071712,"ER-associated misfolded protein catabolic process",0.003%, 4.084, 2.737,0.602,-1.4587,0.811,0.424,71712,0
GO:0000079,"regulation of cyclin-dependent protein serine/threonine kinase activity",0.203%, 4.212,-1.982,2.253,-2.0419,0.742,0.427,79,0
GO:0071900,"regulation of protein serine/threonine kinase activity",0.948%,null,null,2.921,-1.4853,0.740,0.755,79,1
GO:1901675,"negative regulation of histone H3-K27 acetylation",0.001%, 2.120,-2.659,0.301,-1.4587,0.760,0.430,1901675,0
GO:1902017,"regulation of cilium assembly",0.050%,-5.321, 0.543,1.653,-2.1605,0.651,0.435,1902017,0
GO:0045724,"positive regulation of cilium assembly",0.003%,null,null,0.602,-1.4587,0.684,0.747,1902017,1
GO:0035026,"leading edge cell differentiation",0.002%,-6.235,-1.312,0.477,-1.4587,0.781,0.440,35026,0
GO:2000227,"negative regulation of pancreatic A cell differentiation",0.002%,-5.751,-2.354,0.477,-1.4587,0.677,0.440,2000227,0
GO:2000226,"regulation of pancreatic A cell differentiation",0.002%,null,null,0.477,-1.4587,0.703,0.818,2000227,1
GO:0002085,"inhibition of neuroepithelial cell differentiation",0.003%,null,null,0.602,-1.4587,0.661,0.708,2000227,1
GO:0051562,"negative regulation of mitochondrial calcium ion concentration",0.003%,-0.599, 0.394,0.602,-1.4587,0.916,0.441,51562,0
GO:0070172,"positive regulation of tooth mineralization",0.003%,-6.911,-2.033,0.602,-1.4587,0.721,0.442,70172,0
GO:0060979,"vasculogenesis involved in coronary vascular morphogenesis",0.005%,-7.188,-2.316,0.699,-1.4587,0.742,0.442,60979,0
GO:2000737,"negative regulation of stem cell differentiation",0.010%,-5.772,-1.280,1.000,-1.7830,0.701,0.442,2000737,0
GO:0036344,"platelet morphogenesis",0.032%,-5.770,-0.536,1.462,-1.5318,0.732,0.447,36344,0
GO:0035408,"histone H3-T6 phosphorylation",0.002%, 2.452,-1.632,0.477,-1.4587,0.840,0.448,35408,0
GO:0060843,"venous endothelial cell differentiation",0.003%,-6.294,-2.075,0.602,-1.4587,0.741,0.450,60843,0
GO:0010467,"gene expression",15.379%, 3.405,-5.544,4.130,-3.2757,0.857,0.452,10467,0
GO:0035295,"tube development",1.620%,-6.725,-2.246,3.153,-1.8468,0.741,0.453,35295,0
GO:0006352,"DNA-templated transcription, initiation",0.406%, 3.989,-6.346,2.553,-2.9208,0.805,0.455,6352,0
GO:0071733,"transcriptional activation by promoter-enhancer looping",0.003%, 4.325,-3.078,0.602,-1.4587,0.754,0.456,71733,0
GO:0090202,"gene looping",0.003%,null,null,0.602,-1.4587,0.918,1.000,71733,1
GO:0007249,"I-kappaB kinase/NF-kappaB signaling",0.425%, 1.006, 6.008,2.573,-1.6859,0.816,0.457,7249,0
GO:0021510,"spinal cord development",0.198%,-6.954,-2.353,2.243,-2.6216,0.735,0.464,21510,0
GO:0006259,"DNA metabolic process",3.159%, 4.092,-5.960,3.443,-1.9792,0.802,0.471,6259,0
GO:2000707,"positive regulation of dense core granule biogenesis",0.001%, 0.789, 2.255,0.301,-1.4587,0.915,0.476,2000707,0
GO:0060253,"negative regulation of glial cell proliferation",0.023%,-5.673,-1.626,1.322,-1.7830,0.649,0.477,60253,0
GO:0007387,"anterior compartment pattern formation",0.001%,-5.961,-2.145,0.301,-1.4587,0.832,0.482,7387,0
GO:0007388,"posterior compartment specification",0.001%,null,null,0.301,-1.4587,0.832,0.829,7387,1
GO:0050891,"multicellular organismal water homeostasis",0.068%,-5.192,-2.118,1.785,-1.5732,0.796,0.491,50891,0
GO:0003091,"renal water homeostasis",0.026%,null,null,1.380,-1.6469,0.806,0.911,50891,1
GO:0060348,"bone development",0.513%,-6.505,-2.154,2.654,-1.5262,0.728,0.496,60348,0
GO:0070316,"regulation of G0 to G1 transition",0.010%, 0.874, 3.151,1.000,-1.7830,0.857,0.502,70316,0
GO:0006338,"chromatin remodeling",0.236%, 0.790, 1.841,2.318,-2.2899,0.897,0.503,6338,0
GO:0006325,"chromatin organization",1.762%,null,null,3.189,-1.8945,0.883,0.728,6338,1
GO:0016568,"chromatin modification",1.536%,null,null,3.130,-1.4955,0.882,0.927,6338,1
GO:0016570,"histone modification",1.247%,null,null,3.039,-1.6340,0.755,0.872,6338,1
GO:0016569,"covalent chromatin modification",1.257%,null,null,3.043,-1.5921,0.883,0.939,6338,1
GO:1900037,"regulation of cellular response to hypoxia",0.005%, 1.472, 5.734,0.699,-1.4587,0.832,0.504,1900037,0
GO:0072359,"circulatory system development",2.260%,-7.577,-2.487,3.298,-1.7862,0.720,0.507,72359,0
GO:0071460,"cellular response to cell-matrix adhesion",0.005%, 1.069, 4.843,0.699,-1.4587,0.899,0.508,71460,0
GO:0001501,"skeletal system development",1.209%,-7.324,-2.471,3.026,-1.5278,0.734,0.510,1501,0
GO:0046331,"lateral inhibition",0.002%,-6.153, 1.943,0.477,-1.4587,0.779,0.520,46331,0
GO:0006304,"DNA modification",0.188%, 4.175,-5.924,2.220,-1.8955,0.835,0.523,6304,0
GO:0044260,"cellular macromolecule metabolic process",25.627%, 4.020,-6.048,4.352,-1.5050,0.801,0.524,44260,0
GO:1901201,"regulation of extracellular matrix assembly",0.007%, 0.892, 3.208,0.845,-1.4587,0.857,0.525,1901201,0
GO:0051173,"positive regulation of nitrogen compound metabolic process",3.225%, 3.883,-3.295,3.452,-3.2518,0.750,0.526,51173,0
GO:0031325,"positive regulation of cellular metabolic process",5.082%,null,null,3.649,-1.8801,0.697,0.921,51173,1
GO:0010628,"positive regulation of gene expression",2.987%,null,null,3.419,-3.2007,0.738,0.794,51173,1
GO:0010604,"positive regulation of macromolecule metabolic process",4.917%,null,null,3.635,-2.0026,0.731,0.862,51173,1
GO:0009891,"positive regulation of biosynthetic process",3.388%,null,null,3.473,-2.6968,0.730,0.809,51173,1
GO:0014908,"myotube differentiation involved in skeletal muscle regeneration",0.002%,-5.957, 0.582,0.477,-1.4587,0.755,0.530,14908,0
GO:0019857,"5-methylcytosine metabolic process",0.001%, 1.550,-2.686,0.301,-1.4587,0.914,0.531,19857,0
GO:0042840,"D-glucuronate catabolic process",0.005%, 1.506,-0.783,0.699,-1.4587,0.857,0.531,42840,0
GO:0006064,"glucuronate catabolic process",0.005%,null,null,0.699,-1.4587,0.857,0.829,42840,1
GO:0042839,"D-glucuronate metabolic process",0.005%,null,null,0.699,-1.4587,0.870,0.829,42840,1
GO:0051171,"regulation of nitrogen compound metabolic process",13.046%, 3.742,-4.771,4.059,-4.7447,0.752,0.533,51171,0
GO:0080090,"regulation of primary metabolic process",15.914%,null,null,4.145,-3.6383,0.759,0.734,51171,1
GO:0031323,"regulation of cellular metabolic process",15.735%,null,null,4.140,-2.6904,0.697,0.771,51171,1
GO:0060255,"regulation of macromolecule metabolic process",14.730%,null,null,4.112,-3.2007,0.741,0.757,51171,1
GO:0010629,"negative regulation of gene expression",2.446%, 2.574,-5.650,3.332,-3.0655,0.721,0.533,10629,0
GO:0010605,"negative regulation of macromolecule metabolic process",3.670%,null,null,3.508,-1.7055,0.717,0.890,10629,1
GO:0009890,"negative regulation of biosynthetic process",2.615%,null,null,3.361,-2.4486,0.715,0.843,10629,1
GO:0051172,"negative regulation of nitrogen compound metabolic process",2.487%,null,null,3.339,-2.4976,0.733,0.835,10629,1
GO:0002520,"immune system development",1.845%,-7.189,-0.731,3.210,-1.4988,0.708,0.537,2520,0
GO:0019438,"aromatic compound biosynthetic process",13.512%, 3.660,-6.161,4.074,-4.8239,0.768,0.538,19438,0
GO:0007507,"heart development",1.251%,-6.853,-2.251,3.041,-2.0048,0.691,0.546,7507,0
GO:0003007,"heart morphogenesis",0.586%,null,null,2.712,-1.4652,0.686,0.778,7507,1
GO:0072358,"cardiovascular system development",2.258%,null,null,3.297,-1.7862,0.691,0.907,7507,1
GO:0030099,"myeloid cell differentiation",0.703%,-6.784,-0.972,2.791,-2.7212,0.645,0.547,30099,0
GO:0048534,"hematopoietic or lymphoid organ development",1.755%,null,null,3.188,-1.7711,0.661,0.963,30099,1
GO:1902107,"positive regulation of leukocyte differentiation",0.269%,null,null,2.375,-2.4698,0.583,0.741,30099,1
GO:0045639,"positive regulation of myeloid cell differentiation",0.142%,null,null,2.100,-1.6041,0.596,0.897,30099,1
GO:0030097,"hemopoiesis",1.659%,null,null,3.163,-1.7617,0.661,0.877,30099,1
GO:0002244,"hematopoietic progenitor cell differentiation",0.320%,null,null,2.450,-2.1739,0.664,0.753,30099,1
GO:0002763,"positive regulation of myeloid leukocyte differentiation",0.096%,null,null,1.929,-1.8179,0.603,0.820,30099,1
GO:0002761,"regulation of myeloid leukocyte differentiation",0.236%,null,null,2.318,-1.8598,0.599,0.882,30099,1
GO:0097150,"neuronal stem cell maintenance",0.032%,-5.514,-1.390,1.462,-1.5318,0.665,0.549,97150,0
GO:0009888,"tissue development",4.199%,-6.518,-1.510,3.567,-1.7496,0.750,0.549,9888,0
GO:0045595,"regulation of cell differentiation",3.246%,-5.562, 0.778,3.455,-2.3990,0.605,0.554,45595,0
GO:2000026,"regulation of multicellular organismal development",3.472%,null,null,3.484,-1.8315,0.645,0.878,45595,1
GO:0045664,"regulation of neuron differentiation",1.051%,null,null,2.965,-1.9252,0.587,0.746,45595,1
GO:0072365,"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter",0.001%, 2.754,-5.714,0.301,-1.4587,0.762,0.556,72365,0
