term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0050760,"negative regulation of thymidylate synthase biosynthetic process",0.001%,-0.205, 0.748,0.301,-1.6588,0.899,0.142,50760,0
GO:0050758,"regulation of thymidylate synthase biosynthetic process",0.001%,null,null,0.301,-1.6588,0.923,1.000,50760,1
GO:0042221,"response to chemical",8.684%, 2.330, 0.539,3.882,-4.6990,0.957,0.142,42221,0
GO:0050757,"thymidylate synthase biosynthetic process",0.001%, 0.239, 3.052,0.301,-1.6588,0.971,0.143,50757,0
GO:0060396,"growth hormone receptor signaling pathway",0.043%, 3.281,-5.739,1.591,-4.0269,0.791,0.147,60396,0
GO:0071378,"cellular response to growth hormone stimulus",0.048%,null,null,1.633,-3.9208,0.881,0.928,60396,1
GO:0060397,"JAK-STAT cascade involved in growth hormone signaling pathway",0.032%,null,null,1.462,-3.4815,0.784,0.968,60396,1
GO:0007154,"cell communication",17.535%, 0.905,-2.043,4.187,-2.9066,0.866,0.173,7154,0
GO:0003017,"lymph circulation",0.001%,-6.461, 0.765,0.301,-1.6588,0.844,0.183,3017,0
GO:0046951,"ketone body biosynthetic process",0.009%, 1.396, 5.459,0.954,-2.1688,0.892,0.198,46951,0
GO:0032486,"Rap protein signal transduction",0.051%, 2.905,-6.631,1.663,-2.3261,0.814,0.200,32486,0
GO:0046950,"cellular ketone body metabolic process",0.016%, 1.174, 5.411,1.176,-2.0287,0.901,0.204,46950,0
GO:0048583,"regulation of response to stimulus",26.518%, 3.891,-1.959,4.367,-2.9066,0.873,0.210,48583,0
GO:0042127,"regulation of cell proliferation",3.148%, 2.214,-6.041,3.442,-2.3904,0.816,0.229,42127,0
GO:0008285,"negative regulation of cell proliferation",1.492%,null,null,3.117,-2.2676,0.799,0.801,42127,1
GO:0010950,"positive regulation of endopeptidase activity",0.231%, 1.034, 1.115,2.310,-1.6668,0.879,0.239,10950,0
GO:0010952,"positive regulation of peptidase activity",0.260%,null,null,2.360,-1.6101,0.882,0.801,10950,1
GO:0097202,"activation of cysteine-type endopeptidase activity",0.163%,null,null,2.158,-1.6607,0.879,0.973,10950,1
GO:2001056,"positive regulation of cysteine-type endopeptidase activity",0.214%,null,null,2.276,-1.7459,0.879,0.982,10950,1
GO:0043280,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.205%,null,null,2.258,-1.8742,0.772,0.970,10950,1
GO:0006919,"activation of cysteine-type endopeptidase activity involved in apoptotic process",0.157%,null,null,2.143,-1.7817,0.773,0.948,10950,1
GO:0001974,"blood vessel remodeling",0.109%,-7.053, 0.377,1.987,-1.8236,0.809,0.248,1974,0
GO:0038007,"netrin-activated signaling pathway",0.006%, 2.631,-5.694,0.778,-1.6588,0.847,0.251,38007,0
GO:0032963,"collagen metabolic process",0.183%,-6.276, 2.020,2.210,-2.3420,0.752,0.259,32963,0
GO:0010712,"regulation of collagen metabolic process",0.058%,null,null,1.716,-2.1085,0.699,0.974,32963,1
GO:0010714,"positive regulation of collagen metabolic process",0.049%,null,null,1.643,-2.4089,0.678,0.976,32963,1
GO:0044259,"multicellular organismal macromolecule metabolic process",0.197%,null,null,2.241,-2.2255,0.751,0.975,32963,1
GO:0044253,"positive regulation of multicellular organismal metabolic process",0.063%,null,null,1.748,-2.1085,0.676,0.961,32963,1
GO:0044246,"regulation of multicellular organismal metabolic process",0.073%,null,null,1.813,-1.8236,0.700,0.903,32963,1
GO:0032967,"positive regulation of collagen biosynthetic process",0.048%,null,null,1.633,-2.4089,0.672,0.892,32963,1
GO:0032965,"regulation of collagen biosynthetic process",0.052%,null,null,1.672,-2.1765,0.694,0.981,32963,1
GO:0032964,"collagen biosynthetic process",0.071%,null,null,1.799,-1.9851,0.759,0.917,32963,1
GO:0042698,"ovulation cycle",0.270%,-6.909, 0.158,2.377,-1.9431,0.792,0.260,42698,0
GO:0051716,"cellular response to stimulus",19.092%, 3.588, 0.620,4.224,-1.8219,0.904,0.265,51716,0
GO:0048771,"tissue remodeling",0.384%,-6.968, 0.122,2.529,-2.5045,0.790,0.275,48771,0
GO:0042303,"molting cycle",0.235%,-6.628, 0.109,2.316,-1.8072,0.798,0.276,42303,0
GO:0016188,"synaptic vesicle maturation",0.021%,-2.085,-7.040,1.279,-2.5544,0.737,0.279,16188,0
GO:0001100,"negative regulation of exit from mitosis",0.001%,-0.237,-2.478,0.301,-1.6588,0.853,0.281,1100,0
GO:0090130,"tissue migration",0.371%,-6.576, 0.045,2.515,-2.1487,0.791,0.288,90130,0
GO:0048522,"positive regulation of cellular process",8.548%, 2.741,-6.699,3.875,-2.1319,0.805,0.297,48522,0
GO:0048021,"regulation of melanin biosynthetic process",0.005%, 3.214, 2.674,0.699,-1.6588,0.845,0.300,48021,0
GO:0048022,"negative regulation of melanin biosynthetic process",0.002%,null,null,0.477,-1.6588,0.831,0.966,48021,1
GO:1900376,"regulation of secondary metabolite biosynthetic process",0.005%,null,null,0.699,-1.6588,0.896,0.978,48021,1
GO:1900377,"negative regulation of secondary metabolite biosynthetic process",0.002%,null,null,0.477,-1.6588,0.876,0.966,48021,1
GO:0019341,"dibenzo-p-dioxin catabolic process",0.005%, 4.130, 2.509,0.699,-1.6588,0.853,0.311,19341,0
GO:0050789,"regulation of biological process",49.744%, 2.304,-3.196,4.640,-2.1085,0.895,0.322,50789,0
GO:0001816,"cytokine production",1.263%,-7.310, 0.113,3.045,-2.2660,0.768,0.323,1816,0
GO:1900245,"positive regulation of MDA-5 signaling pathway",0.007%,-2.960,-5.894,0.845,-3.3188,0.616,0.325,1900245,0
GO:1900246,"positive regulation of RIG-I signaling pathway",0.009%,null,null,0.954,-2.5544,0.610,0.905,1900245,1
GO:0002833,"positive regulation of response to biotic stimulus",0.030%,null,null,1.431,-1.6358,0.878,0.714,1900245,1
GO:0050688,"regulation of defense response to virus",0.113%,null,null,2.000,-1.5709,0.832,0.849,1900245,1
GO:0039533,"regulation of MDA-5 signaling pathway",0.008%,null,null,0.903,-2.8477,0.627,0.965,1900245,1
GO:0039535,"regulation of RIG-I signaling pathway",0.018%,null,null,1.230,-2.0287,0.609,0.954,1900245,1
GO:0039529,"RIG-I signaling pathway",0.023%,null,null,1.322,-1.7167,0.617,0.969,1900245,1
GO:0039530,"MDA-5 signaling pathway",0.010%,null,null,1.000,-2.3382,0.635,0.874,1900245,1
GO:0039531,"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.019%,null,null,1.255,-2.0287,0.608,0.956,1900245,1
GO:0048518,"positive regulation of biological process",28.712%, 2.641,-3.299,4.401,-2.0721,0.896,0.335,48518,0
GO:0051050,"positive regulation of transport",1.381%, 0.979,-3.876,3.084,-2.5702,0.816,0.336,51050,0
GO:0050709,"negative regulation of protein secretion",0.096%,null,null,1.929,-1.8748,0.779,0.707,51050,1
GO:0051047,"positive regulation of secretion",0.559%,null,null,2.692,-2.3768,0.813,0.701,51050,1
GO:0051046,"regulation of secretion",1.298%,null,null,3.057,-1.9867,0.828,0.774,51050,1
GO:0051051,"negative regulation of transport",0.706%,null,null,2.793,-1.8280,0.825,0.718,51050,1
GO:0051049,"regulation of transport",3.246%,null,null,3.455,-1.9508,0.832,0.779,51050,1
GO:0050794,"regulation of cellular process",28.971%, 2.399,-2.960,4.405,-2.2104,0.866,0.337,50794,0
GO:0034329,"cell junction assembly",0.424%, 0.340,-0.063,2.572,-2.2604,0.874,0.340,34329,0
GO:0045216,"cell-cell junction organization",0.424%,null,null,2.572,-1.9252,0.874,0.967,34329,1
GO:0072006,"nephron development",0.237%,-7.002,-2.031,2.320,-2.2277,0.719,0.345,72006,0
GO:0032835,"glomerulus development",0.138%,null,null,2.086,-2.3010,0.729,0.789,72006,1
GO:0032836,"glomerular basement membrane development",0.030%,null,null,1.431,-1.9101,0.713,0.820,72006,1
GO:0030198,"extracellular matrix organization",0.708%, 0.487,-0.425,2.794,-2.5560,0.862,0.357,30198,0
GO:0022617,"extracellular matrix disassembly",0.179%,null,null,2.199,-1.6379,0.876,0.872,30198,1
GO:0051674,"localization of cell",2.570%, 0.617,-1.341,3.353,-2.9872,0.939,0.365,51674,0
GO:0043062,"extracellular structure organization",0.709%, 0.446,-0.411,2.794,-2.5560,0.872,0.370,43062,0
GO:0007259,"JAK-STAT cascade",0.253%, 3.014,-6.960,2.348,-2.2823,0.795,0.372,7259,0
GO:0021700,"developmental maturation",0.540%,-5.467,-4.042,2.677,-1.6647,0.806,0.375,21700,0
GO:0051241,"negative regulation of multicellular organismal process",0.833%,-7.142,-0.533,2.865,-2.0670,0.674,0.381,51241,0
GO:0023056,"positive regulation of signaling",2.489%, 2.684,-7.502,3.339,-2.4101,0.809,0.383,23056,0
GO:0022010,"central nervous system myelination",0.040%,-5.329,-5.488,1.556,-3.4685,0.654,0.385,22010,0
GO:0032291,"axon ensheathment in central nervous system",0.040%,null,null,1.556,-3.4685,0.673,0.725,22010,1
GO:0014003,"oligodendrocyte development",0.090%,null,null,1.903,-1.9851,0.684,0.860,22010,1
GO:0048713,"regulation of oligodendrocyte differentiation",0.088%,null,null,1.892,-2.1765,0.606,0.813,22010,1
GO:0048714,"positive regulation of oligodendrocyte differentiation",0.039%,null,null,1.544,-2.1688,0.602,0.878,22010,1
GO:0021782,"glial cell development",0.297%,null,null,2.418,-1.7156,0.658,0.755,22010,1
GO:0006952,"defense response",3.096%, 1.183, 0.860,3.434,-2.2933,0.927,0.386,6952,0
GO:0021740,"principal sensory nucleus of trigeminal nerve development",0.001%,-7.434,-2.180,0.301,-1.6588,0.789,0.387,21740,0
GO:0007167,"enzyme linked receptor protein signaling pathway",2.356%, 3.068,-6.791,3.316,-1.8492,0.759,0.389,7167,0
GO:0001942,"hair follicle development",0.209%,-7.896,-2.244,2.265,-1.9718,0.707,0.395,1942,0
GO:0042633,"hair cycle",0.235%,null,null,2.316,-1.8072,0.787,0.988,1942,1
GO:0022405,"hair cycle process",0.209%,null,null,2.265,-1.9718,0.788,0.998,1942,1
GO:0022404,"molting cycle process",0.209%,null,null,2.265,-1.9718,0.789,0.979,1942,1
GO:0032879,"regulation of localization",4.330%, 2.339,-2.525,3.580,-2.9706,0.872,0.397,32879,0
GO:0006549,"isoleucine metabolic process",0.011%, 1.231, 5.616,1.041,-2.5544,0.884,0.398,6549,0
GO:0006573,"valine metabolic process",0.017%,null,null,1.204,-2.0287,0.881,0.872,6549,1
GO:0006101,"citrate metabolic process",0.014%, 1.109, 5.304,1.114,-2.1688,0.890,0.403,6101,0
GO:0032074,"negative regulation of nuclease activity",0.002%, 1.693,-0.908,0.477,-1.6588,0.871,0.403,32074,0
GO:0060668,"regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling",0.002%,-5.423,-5.203,0.477,-1.6588,0.688,0.420,60668,0
GO:0032101,"regulation of response to external stimulus",1.256%, 1.587,-1.615,3.043,-1.8674,0.868,0.425,32101,0
GO:0061141,"lung ciliated cell differentiation",0.003%,-6.946,-2.270,0.602,-1.6588,0.748,0.430,61141,0
GO:0051615,"histamine uptake",0.003%, 1.603,-5.498,0.602,-1.6588,0.844,0.433,51615,0
GO:0002684,"positive regulation of immune system process",20.525%, 1.246,-4.457,4.256,-2.0585,0.830,0.440,2684,0
GO:0002697,"regulation of immune effector process",19.446%,null,null,4.232,-1.8074,0.862,0.754,2684,1
GO:0090269,"fibroblast growth factor production",0.005%,-6.104, 0.303,0.699,-3.3188,0.825,0.441,90269,0
GO:0045926,"negative regulation of growth",0.466%,-1.560,-0.996,2.613,-1.9076,0.899,0.442,45926,0
GO:0072358,"cardiovascular system development",2.258%,-7.949,-2.125,3.297,-3.8539,0.645,0.442,72358,0
GO:2001212,"regulation of vasculogenesis",0.023%,null,null,1.322,-1.9101,0.633,0.737,72358,1
GO:2001214,"positive regulation of vasculogenesis",0.016%,null,null,1.176,-2.1688,0.617,0.719,72358,1
GO:0048514,"blood vessel morphogenesis",1.146%,null,null,3.003,-3.0132,0.650,0.897,72358,1
GO:0001944,"vasculature development",1.399%,null,null,3.090,-3.4089,0.661,0.919,72358,1
GO:0016525,"negative regulation of angiogenesis",0.139%,null,null,2.090,-2.2518,0.616,0.715,72358,1
GO:0001568,"blood vessel development",1.345%,null,null,3.072,-3.2076,0.656,0.959,72358,1
GO:0001525,"angiogenesis",0.910%,null,null,2.903,-1.8233,0.656,0.927,72358,1
GO:0002040,"sprouting angiogenesis",0.117%,null,null,2.017,-1.9172,0.706,0.703,72358,1
GO:0045765,"regulation of angiogenesis",0.366%,null,null,2.508,-1.9788,0.604,0.904,72358,1
GO:1901342,"regulation of vasculature development",0.395%,null,null,2.542,-2.2510,0.614,0.795,72358,1
GO:0010646,"regulation of cell communication",6.570%, 2.430,-7.039,3.761,-2.7620,0.769,0.444,10646,0
GO:0002683,"negative regulation of immune system process",0.540%,-1.150,-1.622,2.677,-1.7156,0.872,0.448,2683,0
GO:0033993,"response to lipid",2.113%, 3.514, 0.929,3.268,-2.5421,0.918,0.452,33993,0
GO:1901701,"cellular response to oxygen-containing compound",1.893%,null,null,3.221,-1.6692,0.852,0.781,33993,1
GO:0071310,"cellular response to organic substance",4.572%,null,null,3.603,-2.1221,0.841,0.756,33993,1
GO:0090270,"regulation of fibroblast growth factor production",0.005%,-6.358,-0.026,0.699,-3.3188,0.766,0.455,90270,0
GO:0090271,"positive regulation of fibroblast growth factor production",0.002%,null,null,0.477,-1.6588,0.755,0.966,90270,1
GO:0090272,"negative regulation of fibroblast growth factor production",0.002%,null,null,0.477,-1.6588,0.762,0.966,90270,1
GO:1900134,"negative regulation of renin secretion into blood stream",0.003%,-5.214,-2.655,0.602,-1.6588,0.688,0.455,1900134,0
GO:0002034,"regulation of blood vessel size by renin-angiotensin",0.008%,null,null,0.903,-1.6588,0.796,0.775,1900134,1
GO:0003072,"renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure",0.008%,null,null,0.903,-1.6588,0.797,0.810,1900134,1
GO:0003008,"system process",4.235%,-7.923, 0.128,3.570,-1.6419,0.740,0.462,3008,0
GO:0032227,"negative regulation of synaptic transmission, dopaminergic",0.018%, 1.445,-6.492,1.230,-1.6588,0.802,0.475,32227,0
GO:0050859,"negative regulation of B cell receptor signaling pathway",0.007%, 2.435,-6.867,0.845,-1.6588,0.785,0.483,50859,0
GO:0009081,"branched-chain amino acid metabolic process",0.043%, 1.372, 6.077,1.591,-2.1765,0.877,0.485,9081,0
GO:0031547,"brain-derived neurotrophic factor receptor signaling pathway",0.015%, 2.783,-6.071,1.146,-1.6588,0.836,0.491,31547,0
GO:0014066,"regulation of phosphatidylinositol 3-kinase signaling",0.129%, 3.079,-6.827,2.057,-1.8122,0.785,0.492,14066,0
GO:0071397,"cellular response to cholesterol",0.033%, 3.680,-2.724,1.477,-1.9101,0.887,0.494,71397,0
GO:0036315,"cellular response to sterol",0.036%,null,null,1.519,-1.6358,0.887,0.956,71397,1
GO:0043648,"dicarboxylic acid metabolic process",0.213%, 1.256, 6.047,2.274,-1.9718,0.868,0.496,43648,0
GO:0019233,"sensory perception of pain",0.210%,-7.254, 0.222,2.267,-2.0325,0.788,0.496,19233,0
GO:0060707,"trophoblast giant cell differentiation",0.031%,-7.129,-2.112,1.447,-1.7167,0.718,0.501,60707,0
GO:0030194,"positive regulation of blood coagulation",0.049%,-5.511,-1.301,1.643,-2.4989,0.672,0.502,30194,0
GO:0050820,"positive regulation of coagulation",0.062%,null,null,1.740,-2.3261,0.713,0.822,30194,1
GO:1900048,"positive regulation of hemostasis",0.049%,null,null,1.643,-2.4989,0.712,0.824,30194,1
GO:0030193,"regulation of blood coagulation",0.185%,null,null,2.212,-1.7156,0.659,0.903,30194,1
GO:0070307,"lens fiber cell development",0.038%,-7.376,-2.325,1.531,-1.8074,0.707,0.503,70307,0
GO:0002831,"regulation of response to biotic stimulus",0.177%, 1.184,-1.602,2.193,-1.7817,0.893,0.511,2831,0
GO:0050793,"regulation of developmental process",4.431%,-4.954,-4.705,3.590,-2.7878,0.723,0.513,50793,0
GO:0032854,"positive regulation of Rap GTPase activity",0.027%, 5.268,-1.885,1.398,-2.0287,0.754,0.519,32854,0
GO:0032317,"regulation of Rap GTPase activity",0.039%,null,null,1.544,-1.8074,0.750,0.964,32854,1
GO:0032861,"activation of Rap GTPase activity",0.003%,null,null,0.602,-1.6588,0.782,0.850,32854,1
GO:0032487,"regulation of Rap protein signal transduction",0.043%,null,null,1.591,-1.7167,0.792,0.971,32854,1
GO:0006542,"glutamine biosynthetic process",0.008%, 1.371, 5.791,0.903,-1.6588,0.876,0.529,6542,0
GO:2000668,"regulation of dendritic cell apoptotic process",0.011%, 2.041,-2.723,1.041,-2.5544,0.841,0.530,2000668,0
GO:0044700,"single organism signaling",17.329%, 2.942,-6.929,4.182,-3.3372,0.880,0.532,44700,0
GO:0007165,"signal transduction",16.054%,null,null,4.149,-2.0017,0.708,0.809,44700,1
GO:0010941,"regulation of cell death",3.315%, 2.375,-5.302,3.464,-2.5719,0.768,0.535,10941,0
GO:0097285,"cell-type specific apoptotic process",1.126%,null,null,2.995,-2.3497,0.852,0.751,10941,1
GO:0043065,"positive regulation of apoptotic process",0.945%,null,null,2.919,-2.7595,0.742,0.735,10941,1
GO:0043067,"regulation of programmed cell death",3.163%,null,null,3.444,-2.2472,0.764,0.953,10941,1
GO:0043068,"positive regulation of programmed cell death",0.953%,null,null,2.923,-2.6882,0.742,0.978,10941,1
GO:0010942,"positive regulation of cell death",1.003%,null,null,2.945,-2.4949,0.744,0.740,10941,1
GO:0042981,"regulation of apoptotic process",3.144%,null,null,3.441,-2.3261,0.764,0.864,10941,1
GO:0008219,"cell death",4.485%,null,null,3.595,-1.9735,0.832,0.910,10941,1
GO:0006915,"apoptotic process",4.058%,null,null,3.552,-1.5678,0.833,0.939,10941,1
GO:0042493,"response to drug",1.179%, 3.632, 1.356,3.015,-1.7418,0.926,0.538,42493,0
GO:0060376,"positive regulation of mast cell differentiation",0.005%,-5.766,-4.046,0.699,-1.6588,0.652,0.540,60376,0
GO:2000047,"regulation of cell-cell adhesion mediated by cadherin",0.011%, 1.411,-2.143,1.041,-2.1688,0.883,0.548,2000047,0
GO:0090336,"positive regulation of brown fat cell differentiation",0.006%,-3.818,-6.066,0.778,-1.6588,0.729,0.548,90336,0
GO:0090335,"regulation of brown fat cell differentiation",0.006%,null,null,0.778,-1.6588,0.758,0.717,90336,1
GO:2000310,"regulation of N-methyl-D-aspartate selective glutamate receptor activity",0.041%, 3.570,-6.656,1.568,-2.1688,0.746,0.549,2000310,0
GO:1900449,"regulation of glutamate receptor signaling pathway",0.063%,null,null,1.748,-1.6358,0.798,0.819,2000310,1
GO:0006600,"creatine metabolic process",0.016%, 1.226, 5.641,1.176,-1.8074,0.883,0.549,6600,0
GO:0072359,"circulatory system development",2.260%,-7.956,-2.128,3.298,-3.8539,0.670,0.552,72359,0
GO:0007566,"embryo implantation",0.140%,-7.103,-1.955,2.093,-1.6017,0.733,0.562,7566,0
GO:0009888,"tissue development",4.199%,-5.220,-3.740,3.567,-1.6887,0.769,0.563,9888,0
GO:0010647,"positive regulation of cell communication",2.500%, 2.020,-7.468,3.341,-2.3936,0.725,0.567,10647,0
GO:0009966,"regulation of signal transduction",5.885%,null,null,3.713,-2.2526,0.709,0.780,10647,1
GO:0044331,"cell-cell adhesion mediated by cadherin",0.019%, 0.300, 0.817,1.255,-2.0287,0.966,0.572,44331,0
GO:0046545,"development of primary female sexual characteristics",0.285%,-7.307,-1.930,2.400,-1.6607,0.724,0.574,46545,0
GO:0046660,"female sex differentiation",0.322%,null,null,2.453,-1.5719,0.722,0.845,46545,1
GO:0001553,"luteinization",0.030%,null,null,1.431,-1.8074,0.751,0.818,46545,1
GO:2000351,"regulation of endothelial cell apoptotic process",0.043%, 2.209,-3.504,1.591,-2.1085,0.828,0.576,2000351,0
GO:2000353,"positive regulation of endothelial cell apoptotic process",0.014%,null,null,1.114,-2.0287,0.805,0.921,2000351,1
GO:0006116,"NADH oxidation",0.007%, 1.287, 5.283,0.845,-1.6588,0.895,0.576,6116,0
