term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006349,"regulation of gene expression by genetic imprinting",0.062%,-4.605,-4.369,1.740,-1.3371,0.801,0.246,6349,0
GO:0006941,"striated muscle contraction",0.336%, 0.557, 2.738,2.471,-1.4751,0.953,0.247,6941,0
GO:0014888,"striated muscle adaptation",0.066%,null,null,1.771,-1.3371,0.947,0.730,6941,1
GO:0045945,"positive regulation of transcription from RNA polymerase III promoter",0.014%,-4.649,-4.976,1.114,-2.3468,0.762,0.249,45945,0
GO:0070262,"peptidyl-serine dephosphorylation",0.007%,-2.876,-4.619,0.845,-2.3893,0.830,0.250,70262,0
GO:0071704,"organic substance metabolic process",42.826%,-2.188, 0.538,4.575,-1.5378,0.905,0.251,71704,0
GO:0018065,"protein-cofactor linkage",0.018%,-2.766,-4.819,1.230,-2.3468,0.824,0.265,18065,0
GO:0006779,"porphyrin-containing compound biosynthetic process",0.092%,-5.076,-2.389,1.914,-1.9523,0.832,0.267,6779,0
GO:0006778,"porphyrin-containing compound metabolic process",0.132%,null,null,2.068,-1.4012,0.840,0.945,6779,1
GO:0033014,"tetrapyrrole biosynthetic process",0.111%,null,null,1.991,-1.7902,0.830,0.920,6779,1
GO:0000041,"transition metal ion transport",0.287%, 2.390, 1.827,2.403,-1.9208,0.965,0.273,41,0
GO:0006369,"termination of RNA polymerase II transcription",0.054%,-5.468,-5.784,1.681,-2.2284,0.800,0.275,6369,0
GO:0017014,"protein nitrosylation",0.072%,-3.447,-5.265,1.806,-2.6271,0.808,0.291,17014,0
GO:0018119,"peptidyl-cysteine S-nitrosylation",0.072%,-3.507,-5.352,1.806,-2.6271,0.797,0.291,18119,0
GO:2000169,"regulation of peptidyl-cysteine S-nitrosylation",0.063%,null,null,1.748,-1.9307,0.736,0.990,18119,1
GO:1902083,"negative regulation of peptidyl-cysteine S-nitrosylation",0.063%,null,null,1.748,-1.9307,0.704,0.990,18119,1
GO:2000327,"positive regulation of ligand-dependent nuclear receptor transcription coactivator activity",0.002%,-0.136, 1.852,0.477,-2.3893,0.896,0.292,2000327,0
GO:2000325,"regulation of ligand-dependent nuclear receptor transcription coactivator activity",0.003%,-0.095, 1.880,0.602,-1.9307,0.896,0.299,2000325,0
GO:0009308,"amine metabolic process",0.369%,-3.601,-2.532,2.512,-1.6546,0.862,0.299,9308,0
GO:0032909,"regulation of transforming growth factor beta2 production",0.013%, 0.910, 4.065,1.079,-1.4451,0.935,0.306,32909,0
GO:0032906,"transforming growth factor beta2 production",0.013%,null,null,1.079,-1.4451,0.959,0.848,32909,1
GO:0006354,"DNA-templated transcription, elongation",0.203%,-5.491,-5.695,2.253,-1.3747,0.781,0.307,6354,0
GO:0010608,"posttranscriptional regulation of gene expression",0.840%,-4.242,-5.365,2.868,-1.6045,0.790,0.309,10608,0
GO:0044238,"primary metabolic process",41.881%,-2.284, 0.648,4.565,-1.5005,0.906,0.318,44238,0
GO:0002474,"antigen processing and presentation of peptide antigen via MHC class I",19.037%, 1.350, 3.381,4.223,-2.4271,0.978,0.330,2474,0
GO:0048554,"positive regulation of metalloenzyme activity",0.014%,-1.233,-0.412,1.114,-1.4451,0.886,0.347,48554,0
GO:0048552,"regulation of metalloenzyme activity",0.016%,-1.172,-0.441,1.176,-1.4451,0.887,0.350,48552,0
GO:0045653,"negative regulation of megakaryocyte differentiation",0.007%, 0.793, 3.725,0.845,-1.4451,0.843,0.351,45653,0
GO:0040029,"regulation of gene expression, epigenetic",0.334%,-3.419,-4.639,2.468,-1.4196,0.805,0.357,40029,0
GO:0016071,"mRNA metabolic process",1.098%,-5.849,-5.844,2.985,-8.3188,0.763,0.359,16071,0
GO:0006725,"cellular aromatic compound metabolic process",24.907%,-3.657,-1.967,4.340,-3.1192,0.829,0.359,6725,0
GO:0051205,"protein insertion into membrane",0.066%, 6.128,-3.545,1.771,-1.9747,0.852,0.360,51205,0
GO:0006281,"DNA repair",1.410%,-6.244,-4.376,3.093,-3.3872,0.623,0.363,6281,0
GO:0006302,"double-strand break repair",0.313%,null,null,2.441,-2.6073,0.664,0.768,6281,1
GO:0006310,"DNA recombination",0.532%,null,null,2.670,-1.5933,0.732,0.705,6281,1
GO:0006284,"base-excision repair",0.125%,null,null,2.045,-1.8380,0.685,0.704,6281,1
GO:0006260,"DNA replication",0.926%,null,null,2.911,-2.8962,0.713,0.748,6281,1
GO:0071103,"DNA conformation change",0.615%,null,null,2.733,-3.0177,0.729,0.715,6281,1
GO:0006974,"cellular response to DNA damage stimulus",1.968%,null,null,3.238,-2.8697,0.838,0.791,6281,1
GO:0042770,"signal transduction in response to DNA damage",0.211%,null,null,2.270,-1.6570,0.796,0.739,6281,1
GO:0009635,"response to herbicide",0.023%,-0.738, 1.589,1.322,-1.4451,0.940,0.363,9635,0
GO:0044260,"cellular macromolecule metabolic process",25.627%,-5.584,-5.041,4.352,-2.4622,0.760,0.364,44260,0
GO:1901313,"positive regulation of gene expression involved in extracellular matrix organization",0.007%, 2.782,-6.435,0.845,-1.9307,0.738,0.368,1901313,0
GO:1901311,"regulation of gene expression involved in extracellular matrix organization",0.008%,null,null,0.903,-1.9307,0.742,0.992,1901313,1
GO:0070647,"protein modification by small protein conjugation or removal",1.542%,-4.773,-6.233,3.132,-1.8456,0.755,0.369,70647,0
GO:0097296,"activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",0.015%,-3.607,-3.764,1.146,-1.9307,0.734,0.373,97296,0
GO:2001269,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",0.018%,null,null,1.230,-1.4451,0.740,0.968,97296,1
GO:0006972,"hyperosmotic response",0.049%,-0.581, 0.768,1.643,-2.1284,0.922,0.387,6972,0
GO:0042538,"hyperosmotic salinity response",0.024%,null,null,1.342,-1.9307,0.923,0.892,6972,1
GO:0009651,"response to salt stress",0.098%,null,null,1.940,-2.0044,0.919,0.851,6972,1
GO:0071472,"cellular response to salt stress",0.011%,null,null,1.041,-1.6482,0.872,0.875,6972,1
GO:0071475,"cellular hyperosmotic salinity response",0.007%,null,null,0.845,-2.3893,0.875,0.850,6972,1
GO:0071474,"cellular hyperosmotic response",0.016%,null,null,1.176,-2.3468,0.869,0.756,6972,1
GO:0060155,"platelet dense granule organization",0.013%, 5.410,-5.012,1.079,-1.4451,0.842,0.387,60155,0
GO:0071824,"protein-DNA complex subunit organization",0.357%, 5.801,-5.536,2.497,-4.0862,0.840,0.390,71824,0
GO:0006106,"fumarate metabolic process",0.003%,-0.684, 0.314,0.602,-1.9307,0.877,0.396,6106,0
GO:0034389,"lipid particle organization",0.017%, 5.789,-5.132,1.204,-1.4451,0.843,0.397,34389,0
GO:0051340,"regulation of ligase activity",0.133%,-1.190,-0.614,2.072,-3.1871,0.871,0.404,51340,0
GO:0006396,"RNA processing",1.631%,-5.348,-5.624,3.156,-6.4202,0.746,0.415,6396,0
GO:0006259,"DNA metabolic process",3.159%,-5.727,-5.392,3.443,-5.3768,0.743,0.421,6259,0
GO:0010256,"endomembrane system organization",0.734%, 5.303,-5.094,2.810,-1.7828,0.864,0.422,10256,0
GO:0006139,"nucleobase-containing compound metabolic process",24.258%,-6.024,-3.335,4.328,-2.8041,0.759,0.430,6139,0
GO:0070584,"mitochondrion morphogenesis",0.046%, 5.569,-4.327,1.613,-1.3371,0.801,0.431,70584,0
GO:0006412,"translation",1.984%,-4.785,-5.976,3.241,-1.5354,0.731,0.439,6412,0
GO:0046503,"glycerolipid catabolic process",0.067%,-1.671,-0.581,1.778,-1.7902,0.800,0.441,46503,0
GO:0046466,"membrane lipid catabolic process",0.057%,null,null,1.708,-1.6071,0.800,0.780,46503,1
GO:0046464,"acylglycerol catabolic process",0.051%,null,null,1.663,-1.6942,0.802,0.990,46503,1
GO:0046461,"neutral lipid catabolic process",0.051%,null,null,1.663,-1.6942,0.803,0.797,46503,1
GO:0006672,"ceramide metabolic process",0.161%,null,null,2.152,-1.3735,0.804,0.822,46503,1
GO:0019433,"triglyceride catabolic process",0.044%,null,null,1.602,-1.7889,0.804,0.767,46503,1
GO:0046514,"ceramide catabolic process",0.036%,null,null,1.519,-1.5348,0.779,0.965,46503,1
GO:0030149,"sphingolipid catabolic process",0.052%,null,null,1.672,-1.6071,0.773,0.775,46503,1
GO:0006102,"isocitrate metabolic process",0.027%,-0.972,-0.097,1.398,-1.6482,0.863,0.450,6102,0
GO:0032506,"cytokinetic process",0.023%, 0.658, 0.515,1.322,-1.6523,0.808,0.458,32506,0
GO:0061024,"membrane organization",1.629%, 5.742,-5.340,3.156,-1.4324,0.854,0.465,61024,0
GO:0008612,"peptidyl-lysine modification to peptidyl-hypusine",0.030%,-3.208,-5.124,1.431,-1.4451,0.814,0.471,8612,0
GO:0046519,"sphingoid metabolic process",0.021%,-2.788,-1.720,1.279,-1.4304,0.830,0.474,46519,0
GO:0051973,"positive regulation of telomerase activity",0.006%,-5.163,-3.988,0.778,-1.6482,0.731,0.477,51973,0
GO:0046034,"ATP metabolic process",5.499%,-5.214,-2.638,3.684,-1.6469,0.738,0.486,46034,0
GO:0009123,"nucleoside monophosphate metabolic process",5.669%,null,null,3.697,-1.4168,0.752,0.746,46034,1
GO:0009126,"purine nucleoside monophosphate metabolic process",5.595%,null,null,3.691,-1.4981,0.750,0.940,46034,1
GO:0009161,"ribonucleoside monophosphate metabolic process",5.638%,null,null,3.695,-1.5259,0.749,0.937,46034,1
GO:0009167,"purine ribonucleoside monophosphate metabolic process",5.594%,null,null,3.691,-1.4981,0.750,0.941,46034,1
GO:0022618,"ribonucleoprotein complex assembly",0.317%, 5.772,-5.548,2.446,-3.6021,0.821,0.489,22618,0
GO:0000245,"spliceosomal complex assembly",0.093%,null,null,1.919,-3.0506,0.650,0.894,22618,1
GO:0010603,"regulation of cytoplasmic mRNA processing body assembly",0.010%,null,null,1.000,-2.3468,0.771,0.762,22618,1
GO:0010606,"positive regulation of cytoplasmic mRNA processing body assembly",0.007%,null,null,0.845,-1.6482,0.776,0.878,22618,1
GO:0033962,"cytoplasmic mRNA processing body assembly",0.026%,null,null,1.380,-2.0044,0.807,0.813,22618,1
GO:0071826,"ribonucleoprotein complex subunit organization",0.332%, 5.777,-5.511,2.465,-3.2757,0.841,0.491,71826,0
GO:0031032,"actomyosin structure organization",0.206%, 5.562,-5.289,2.260,-1.9055,0.787,0.496,31032,0
GO:0044267,"cellular protein metabolic process",12.981%,-5.386,-5.645,4.057,-1.4604,0.727,0.498,44267,0
GO:0010216,"maintenance of DNA methylation",0.013%,-5.601,-5.273,1.079,-1.6482,0.793,0.505,10216,0
GO:0018198,"peptidyl-cysteine modification",0.089%,-3.806,-5.822,1.898,-1.8918,0.800,0.507,18198,0
GO:0034728,"nucleosome organization",0.259%, 5.574,-5.464,2.358,-4.4815,0.762,0.508,34728,0
GO:0006337,"nucleosome disassembly",0.019%,null,null,1.255,-1.3371,0.782,0.774,34728,1
GO:0006333,"chromatin assembly or disassembly",0.277%,null,null,2.387,-3.2007,0.770,0.740,34728,1
GO:0006334,"nucleosome assembly",0.220%,null,null,2.288,-2.7696,0.597,0.930,34728,1
GO:0006325,"chromatin organization",1.762%,null,null,3.189,-3.2924,0.738,0.735,34728,1
GO:0065004,"protein-DNA complex assembly",0.318%,null,null,2.447,-2.5229,0.819,0.959,34728,1
GO:0032986,"protein-DNA complex disassembly",0.019%,null,null,1.255,-1.3371,0.813,0.774,34728,1
GO:0031497,"chromatin assembly",0.240%,null,null,2.326,-2.5969,0.603,0.967,34728,1
GO:0033044,"regulation of chromosome organization",0.410%,null,null,2.558,-1.5850,0.727,0.770,34728,1
GO:0016568,"chromatin modification",1.536%,null,null,3.130,-2.6498,0.736,0.894,34728,1
GO:0016570,"histone modification",1.247%,null,null,3.039,-1.6354,0.578,0.927,34728,1
GO:0016569,"covalent chromatin modification",1.257%,null,null,3.043,-1.5794,0.739,0.939,34728,1
GO:0016032,"viral process",0.955%, 0.656, 4.047,2.924,-2.7570,0.878,0.516,16032,0
GO:0048524,"positive regulation of viral process",0.080%,null,null,1.851,-2.6440,0.831,0.778,16032,1
GO:0050792,"regulation of viral process",0.191%,null,null,2.228,-1.5067,0.838,0.876,16032,1
GO:0019058,"viral life cycle",0.401%,null,null,2.548,-1.3880,0.885,0.901,16032,1
GO:0045070,"positive regulation of viral genome replication",0.021%,null,null,1.279,-1.6523,0.844,0.881,16032,1
GO:0044403,"symbiosis, encompassing mutualism through parasitism",1.105%,null,null,2.987,-2.8386,0.932,0.973,16032,1
GO:0050434,"positive regulation of viral transcription",0.055%,null,null,1.690,-1.7395,0.699,0.940,16032,1
GO:1901148,"gene expression involved in extracellular matrix organization",0.008%, 3.179,-6.854,0.903,-1.9307,0.784,0.517,1901148,0
GO:0006417,"regulation of translation",0.516%,-4.515,-5.125,2.657,-1.7713,0.688,0.525,6417,0
GO:0045727,"positive regulation of translation",0.121%,null,null,2.029,-1.7395,0.705,0.791,6417,1
GO:0071156,"regulation of cell cycle arrest",0.201%, 0.296, 0.232,2.248,-3.3665,0.719,0.532,71156,0
GO:0090068,"positive regulation of cell cycle process",0.509%,null,null,2.651,-1.8462,0.696,0.848,71156,1
GO:0071158,"positive regulation of cell cycle arrest",0.133%,null,null,2.072,-3.0706,0.713,0.828,71156,1
GO:0010948,"negative regulation of cell cycle process",0.536%,null,null,2.673,-2.4711,0.700,0.779,71156,1
GO:0007050,"cell cycle arrest",0.482%,null,null,2.627,-2.5114,0.712,0.854,71156,1
GO:0006970,"response to osmotic stress",0.203%,-0.619, 0.782,2.253,-1.3079,0.925,0.536,6970,0
GO:0008016,"regulation of heart contraction",0.397%, 1.249, 5.327,2.543,-1.4167,0.919,0.539,8016,0
GO:0003015,"heart process",0.487%,null,null,2.631,-1.4030,0.950,0.819,8016,1
GO:0060047,"heart contraction",0.483%,null,null,2.628,-1.4030,0.949,0.976,8016,1
GO:0048193,"Golgi vesicle transport",0.508%, 2.106, 1.590,2.650,-2.0283,0.944,0.548,48193,0
GO:0001845,"phagolysosome assembly",0.021%, 5.774,-3.842,1.279,-1.4451,0.810,0.548,1845,0
GO:0015837,"amine transport",0.162%, 2.025, 1.732,2.155,-1.7902,0.957,0.548,15837,0
GO:2000251,"positive regulation of actin cytoskeleton reorganization",0.014%, 5.354,-5.439,1.114,-1.4451,0.768,0.552,2000251,0
GO:0016578,"histone deubiquitination",0.023%, 1.888,-7.325,1.322,-1.8918,0.661,0.553,16578,0
GO:0000338,"protein deneddylation",0.011%,null,null,1.041,-1.4451,0.806,0.738,16578,1
GO:0010388,"cullin deneddylation",0.010%,null,null,1.000,-1.4451,0.807,0.734,16578,1
GO:0032651,"regulation of interleukin-1 beta production",0.082%, 0.597, 2.964,1.863,-1.3813,0.929,0.554,32651,0
GO:0032731,"positive regulation of interleukin-1 beta production",0.041%,null,null,1.568,-1.3371,0.923,0.942,32651,1
GO:0006271,"DNA strand elongation involved in DNA replication",0.041%,-6.133,-5.497,1.568,-2.4660,0.756,0.555,6271,0
GO:0006273,"lagging strand elongation",0.011%,null,null,1.041,-1.4451,0.771,0.914,6271,1
GO:0043137,"DNA replication, removal of RNA primer",0.007%,null,null,0.845,-2.3893,0.725,0.887,6271,1
GO:0045005,"maintenance of fidelity involved in DNA-dependent DNA replication",0.038%,null,null,1.531,-1.7865,0.761,0.751,6271,1
GO:0033567,"DNA replication, Okazaki fragment processing",0.007%,null,null,0.845,-2.3893,0.777,0.947,6271,1
GO:0046516,"hypusine metabolic process",0.051%,-3.466,-1.552,1.663,-1.4451,0.828,0.556,46516,0
GO:0022616,"DNA strand elongation",0.044%,-5.825,-5.593,1.602,-2.9245,0.776,0.559,22616,0
GO:0006312,"mitotic recombination",0.049%,-5.941,-5.694,1.643,-1.9523,0.774,0.563,6312,0
GO:0019882,"antigen processing and presentation",24.721%, 0.904, 2.250,4.336,-1.7894,0.981,0.567,19882,0
GO:0006996,"organelle organization",7.033%, 5.417,-5.319,3.790,-3.8539,0.779,0.571,6996,0
GO:0016043,"cellular component organization",12.380%,null,null,4.036,-1.5289,0.823,0.763,6996,1
GO:0015074,"DNA integration",0.063%,-5.980,-5.691,1.748,-1.9416,0.771,0.575,15074,0
GO:0007051,"spindle organization",0.229%, 5.067,-4.909,2.305,-1.8435,0.646,0.580,7051,0
GO:0051225,"spindle assembly",0.147%,null,null,2.114,-1.4942,0.646,0.724,7051,1
GO:0007052,"mitotic spindle organization",0.068%,null,null,1.785,-1.4012,0.664,0.878,7051,1
GO:0016052,"carbohydrate catabolic process",0.480%,-1.653, 0.170,2.625,-1.4783,0.835,0.581,16052,0
GO:0070925,"organelle assembly",0.934%, 5.595,-5.405,2.914,-1.6821,0.779,0.585,70925,0
GO:0022613,"ribonucleoprotein complex biogenesis",0.598%, 5.760,-5.326,2.721,-1.3880,0.852,0.587,22613,0
GO:0032200,"telomere organization",0.157%, 5.351,-5.203,2.143,-2.5901,0.795,0.592,32200,0
GO:0007029,"endoplasmic reticulum organization",0.071%, 5.433,-5.078,1.799,-1.3813,0.823,0.601,7029,0
GO:0033554,"cellular response to stress",3.483%,-0.919, 1.125,3.485,-1.4295,0.851,0.603,33554,0
GO:0043044,"ATP-dependent chromatin remodeling",0.079%, 5.547,-5.447,1.845,-1.9523,0.789,0.606,43044,0
GO:0044786,"cell cycle DNA replication",0.059%,-5.834,-4.412,1.724,-2.2916,0.628,0.609,44786,0
GO:0051568,"histone H3-K4 methylation",0.085%, 1.434,-7.393,1.881,-1.4012,0.650,0.609,51568,0
GO:0033260,"nuclear cell cycle DNA replication",0.043%,-5.007,-4.056,1.591,-2.2381,0.634,0.611,33260,0
GO:0032201,"telomere maintenance via semi-conservative replication",0.027%,null,null,1.398,-2.2652,0.550,0.931,33260,1
GO:0006297,"nucleotide-excision repair, DNA gap filling",0.025%,-6.069,-3.872,1.362,-1.5348,0.715,0.614,6297,0
GO:0006283,"transcription-coupled nucleotide-excision repair",0.055%,null,null,1.690,-1.4012,0.700,0.780,6297,1
GO:0009057,"macromolecule catabolic process",2.264%,-4.447,-4.395,3.298,-2.5969,0.784,0.619,9057,0
GO:0044248,"cellular catabolic process",6.840%,null,null,3.778,-1.6405,0.780,0.886,9057,1
GO:1901575,"organic substance catabolic process",7.339%,null,null,3.809,-2.3615,0.805,0.733,9057,1
GO:0000723,"telomere maintenance",0.152%, 0.275,-7.424,2.127,-2.0947,0.619,0.622,723,0
GO:0000722,"telomere maintenance via recombination",0.030%,null,null,1.431,-1.8918,0.656,0.882,723,1
GO:0048002,"antigen processing and presentation of peptide antigen",19.164%, 1.130, 3.079,4.226,-1.8564,0.980,0.635,48002,0
GO:0039656,"modulation by virus of host gene expression",0.006%,-2.021,-1.643,0.778,-2.3893,0.784,0.636,39656,0
GO:0046778,"modification by virus of host mRNA processing",0.002%,null,null,0.477,-2.3893,0.742,0.830,39656,1
GO:0006096,"glycolytic process",0.309%,-2.672,-0.471,2.435,-1.5441,0.771,0.636,6096,0
GO:0006007,"glucose catabolic process",0.066%,null,null,1.771,-1.4414,0.830,0.816,6096,1
GO:0090304,"nucleic acid metabolic process",15.268%,-5.723,-4.707,4.127,-2.9747,0.741,0.636,90304,0
GO:0007020,"microtubule nucleation",0.027%, 5.442,-5.210,1.398,-1.5348,0.791,0.638,7020,0
