term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0050865,"regulation of cell activation",0.901%,null,null,2.899,-3.2366,0.793,0.818,42110,1
GO:0050866,"negative regulation of cell activation",0.328%,null,null,2.461,-1.9416,0.782,0.890,42110,1
GO:0050868,"negative regulation of T cell activation",0.178%,null,null,2.196,-1.9751,0.785,0.906,42110,1
GO:0045321,"leukocyte activation",1.587%,null,null,3.144,-2.6635,0.847,0.871,42110,1
GO:0070664,"negative regulation of leukocyte proliferation",0.141%,null,null,2.097,-2.3270,0.788,0.915,42110,1
GO:0070663,"regulation of leukocyte proliferation",0.370%,null,null,2.513,-2.4145,0.795,0.920,42110,1
GO:0042129,"regulation of T cell proliferation",0.277%,null,null,2.387,-2.1778,0.749,0.972,42110,1
GO:0042130,"negative regulation of T cell proliferation",0.112%,null,null,1.996,-2.6459,0.747,0.901,42110,1
GO:0032943,"mononuclear cell proliferation",0.537%,null,null,2.674,-1.9326,0.885,0.987,42110,1
GO:0032944,"regulation of mononuclear cell proliferation",0.362%,null,null,2.504,-2.4841,0.793,0.992,42110,1
GO:0032945,"negative regulation of mononuclear cell proliferation",0.138%,null,null,2.086,-2.4237,0.787,0.995,42110,1
GO:0050672,"negative regulation of lymphocyte proliferation",0.138%,null,null,2.086,-2.4237,0.743,0.983,42110,1
GO:0050670,"regulation of lymphocyte proliferation",0.359%,null,null,2.500,-2.5086,0.744,0.898,42110,1
GO:0002694,"regulation of leukocyte activation",0.850%,null,null,2.873,-2.9101,0.782,0.866,42110,1
GO:0046649,"lymphocyte activation",1.314%,null,null,3.062,-2.7077,0.847,0.908,42110,1
GO:0046651,"lymphocyte proliferation",0.532%,null,null,2.670,-1.9658,0.796,0.957,42110,1
GO:0030029,"actin filament-based process",1.610%, 0.615,-0.677,3.150,-3.3098,0.904,0.114,30029,0
GO:0001775,"cell activation",2.008%, 0.802,-0.938,3.246,-2.7033,0.901,0.118,1775,0
GO:0006928,"cellular component movement",3.830%, 0.982,-1.362,3.527,-4.4949,0.894,0.129,6928,0
GO:0002446,"neutrophil mediated immunity",0.040%,-0.679, 0.310,1.556,-1.9416,0.979,0.139,2446,0
GO:0042221,"response to chemical",8.684%, 1.981,-0.278,3.882,-4.1938,0.965,0.142,42221,0
GO:0050794,"regulation of cellular process",28.971%, 3.759,-3.036,4.405,-6.1549,0.864,0.152,50794,0
GO:0051239,"regulation of multicellular organismal process",5.506%, 2.947,-0.969,3.684,-2.3188,0.918,0.170,51239,0
GO:2000243,"positive regulation of reproductive process",0.097%, 1.032,-2.334,1.934,-2.9208,0.913,0.172,2000243,0
GO:0007154,"cell communication",17.535%, 1.889,-1.923,4.187,-3.4949,0.871,0.173,7154,0
GO:0045787,"positive regulation of cell cycle",0.253%, 2.237,-6.134,2.348,-2.2628,0.823,0.190,45787,0
GO:0048519,"negative regulation of biological process",8.588%, 3.473,-1.595,3.877,-3.8239,0.912,0.190,48519,0
GO:0051716,"cellular response to stimulus",19.092%, 3.062,-0.184,4.224,-2.8962,0.908,0.193,51716,0
GO:0003094,"glomerular filtration",0.052%,-4.355,-2.557,1.672,-1.9416,0.807,0.236,3094,0
GO:0097205,"renal filtration",0.054%,null,null,1.681,-1.9416,0.807,0.824,3094,1
GO:0019222,"regulation of metabolic process",17.756%, 3.437,-2.561,4.193,-3.0809,0.897,0.237,19222,0
GO:0009968,"negative regulation of signal transduction",2.090%, 3.146,-6.806,3.264,-3.7696,0.735,0.240,9968,0
GO:1902531,"regulation of intracellular signal transduction",3.702%,null,null,3.512,-3.0555,0.744,0.744,9968,1
GO:0009966,"regulation of signal transduction",5.885%,null,null,3.713,-4.3010,0.732,0.830,9968,1
GO:0048016,"inositol phosphate-mediated signaling",0.049%, 2.897,-7.053,1.643,-1.9416,0.843,0.267,48016,0
GO:0048583,"regulation of response to stimulus",26.518%, 4.583,-1.962,4.367,-3.8239,0.878,0.274,48583,0
GO:0001894,"tissue homeostasis",0.393%,-4.778,-2.376,2.539,-1.9996,0.740,0.277,1894,0
GO:0010669,"epithelial structure maintenance",0.027%,null,null,1.398,-2.0862,0.787,0.750,1894,1
GO:0002682,"regulation of immune system process",21.361%, 2.727,-2.900,4.273,-2.5391,0.877,0.280,2682,0
GO:0048518,"positive regulation of biological process",28.712%, 4.013,-3.249,4.401,-5.8861,0.893,0.282,48518,0
GO:0034332,"adherens junction organization",0.198%,-0.276, 5.372,2.243,-2.7986,0.885,0.295,34332,0
GO:0034329,"cell junction assembly",0.424%,null,null,2.572,-2.5406,0.873,0.905,34332,1
GO:0045216,"cell-cell junction organization",0.424%,null,null,2.572,-2.0531,0.878,0.967,34332,1
GO:0048522,"positive regulation of cellular process",8.548%, 3.959,-7.061,3.875,-5.1135,0.805,0.304,48522,0
GO:0016567,"protein ubiquitination",1.323%, 1.851, 2.804,3.065,-2.7959,0.897,0.315,16567,0
GO:0032446,"protein modification by small protein conjugation",1.403%,null,null,3.091,-2.9469,0.897,0.956,16567,1
GO:0072033,"renal vesicle formation",0.018%,-6.444,-2.591,1.230,-3.0223,0.639,0.324,72033,0
GO:0061333,"renal tubule morphogenesis",0.051%,null,null,1.663,-1.9416,0.630,0.942,72033,1
GO:0072273,"metanephric nephron morphogenesis",0.052%,null,null,1.672,-1.9416,0.647,0.918,72033,1
GO:0072077,"renal vesicle morphogenesis",0.040%,null,null,1.556,-2.3686,0.627,0.949,72033,1
GO:0072078,"nephron tubule morphogenesis",0.038%,null,null,1.531,-2.0862,0.624,0.941,72033,1
GO:0072079,"nephron tubule formation",0.027%,null,null,1.398,-2.4895,0.616,0.903,72033,1
GO:0072080,"nephron tubule development",0.100%,null,null,1.949,-2.6459,0.624,0.834,72033,1
GO:0072087,"renal vesicle development",0.041%,null,null,1.568,-2.2628,0.652,0.880,72033,1
GO:0072009,"nephron epithelium development",0.154%,null,null,2.134,-2.3737,0.621,0.901,72033,1
GO:0030198,"extracellular matrix organization",0.708%, 0.042, 4.897,2.794,-2.4089,0.879,0.329,30198,0
GO:0050789,"regulation of biological process",49.744%, 3.748,-3.383,4.640,-5.3372,0.889,0.337,50789,0
GO:0036344,"platelet morphogenesis",0.032%,-6.393, 0.419,1.462,-2.3686,0.674,0.341,36344,0
GO:0030903,"notochord development",0.039%,-6.657,-2.827,1.544,-2.0862,0.700,0.347,30903,0
GO:0034330,"cell junction organization",0.493%,-0.065, 5.206,2.637,-2.1993,0.883,0.357,34330,0
GO:0009948,"anterior/posterior axis specification",0.122%,-6.208,-2.714,2.033,-3.3372,0.710,0.358,9948,0
GO:0003002,"regionalization",0.918%,null,null,2.907,-2.3507,0.658,0.776,9948,1
GO:0009798,"axis specification",0.219%,null,null,2.286,-2.2865,0.697,0.817,9948,1
GO:0009952,"anterior/posterior pattern specification",0.642%,null,null,2.751,-2.2541,0.668,0.908,9948,1
GO:0002757,"immune response-activating signal transduction",0.934%, 2.928,-6.561,2.914,-1.9918,0.778,0.360,2757,0
GO:0050856,"regulation of T cell receptor signaling pathway",0.075%,null,null,1.826,-1.9416,0.805,0.877,2757,1
GO:0050852,"T cell receptor signaling pathway",0.238%,null,null,2.322,-2.0306,0.800,0.843,2757,1
GO:0043062,"extracellular structure organization",0.709%, 0.060, 4.893,2.794,-2.4089,0.879,0.370,43062,0
GO:0007398,"ectoderm development",0.050%,-6.827,-1.766,1.653,-2.8447,0.727,0.375,7398,0
GO:0051259,"protein oligomerization",0.921%,-0.359, 5.531,2.908,-2.3401,0.941,0.380,51259,0
GO:0045445,"myoblast differentiation",0.113%,-6.466,-1.877,2.000,-2.8794,0.688,0.384,45445,0
GO:0030239,"myofibril assembly",0.163%,null,null,2.158,-2.2381,0.608,0.945,45445,1
GO:0042692,"muscle cell differentiation",0.964%,null,null,2.928,-2.4962,0.630,0.730,45445,1
GO:0051146,"striated muscle cell differentiation",0.776%,null,null,2.834,-2.0531,0.636,0.878,45445,1
GO:0045214,"sarcomere organization",0.131%,null,null,2.064,-2.6459,0.615,0.740,45445,1
GO:0007167,"enzyme linked receptor protein signaling pathway",2.356%, 3.495,-6.685,3.316,-2.2534,0.776,0.403,7167,0
GO:0050710,"negative regulation of cytokine secretion",0.048%,-2.575,-6.440,1.633,-3.0862,0.669,0.407,50710,0
GO:0050709,"negative regulation of protein secretion",0.096%,null,null,1.929,-2.5287,0.808,0.822,50710,1
GO:0072608,"interleukin-10 secretion",0.026%,null,null,1.380,-2.8041,0.760,0.711,50710,1
GO:0032331,"negative regulation of chondrocyte differentiation",0.049%,-4.831,-6.022,1.643,-3.2840,0.575,0.408,32331,0
GO:0051216,"cartilage development",0.566%,null,null,2.697,-2.4647,0.616,0.773,32331,1
GO:0032330,"regulation of chondrocyte differentiation",0.129%,null,null,2.057,-2.0799,0.565,0.895,32331,1
GO:0002062,"chondrocyte differentiation",0.244%,null,null,2.332,-2.1273,0.605,0.884,32331,1
GO:0009611,"response to wounding",2.056%, 0.991, 2.241,3.256,-2.7033,0.955,0.412,9611,0
GO:0048008,"platelet-derived growth factor receptor signaling pathway",0.111%, 2.941,-7.321,1.991,-2.1175,0.832,0.417,48008,0
GO:0061028,"establishment of endothelial barrier",0.034%,-6.695,-1.756,1.491,-2.9208,0.672,0.427,61028,0
GO:0045446,"endothelial cell differentiation",0.201%,null,null,2.248,-2.5686,0.634,0.855,61028,1
GO:0001885,"endothelial cell development",0.125%,null,null,2.045,-2.3270,0.641,0.941,61028,1
GO:0042659,"regulation of cell fate specification",0.039%,-4.662,-5.726,1.544,-2.1694,0.665,0.429,42659,0
GO:0010803,"regulation of tumor necrosis factor-mediated signaling pathway",0.022%, 2.910,-5.564,1.301,-2.2628,0.823,0.433,10803,0
GO:0030030,"cell projection organization",2.744%, 0.680, 3.209,3.382,-2.0721,0.861,0.442,30030,0
GO:0051090,"regulation of sequence-specific DNA binding transcription factor activity",0.562%, 3.394,-3.917,2.694,-3.0088,0.801,0.445,51090,0
GO:0048584,"positive regulation of response to stimulus",22.389%, 4.766,-3.640,4.293,-3.0555,0.839,0.450,48584,0
GO:0006470,"protein dephosphorylation",0.717%, 1.665, 2.741,2.799,-2.4283,0.905,0.452,6470,0
GO:0043433,"negative regulation of sequence-specific DNA binding transcription factor activity",0.210%, 3.232,-3.459,2.267,-2.3696,0.816,0.459,43433,0
GO:0007389,"pattern specification process",1.143%,-7.308,-3.041,3.002,-2.0376,0.658,0.463,7389,0
GO:0045685,"regulation of glial cell differentiation",0.144%,-4.745,-5.859,2.104,-3.2218,0.577,0.468,45685,0
GO:0010001,"glial cell differentiation",0.562%,null,null,2.694,-2.1068,0.601,0.899,45685,1
GO:0014013,"regulation of gliogenesis",0.187%,null,null,2.217,-2.7545,0.570,0.788,45685,1
GO:0010453,"regulation of cell fate commitment",0.065%,null,null,1.763,-2.0106,0.653,0.745,45685,1
GO:0001708,"cell fate specification",0.197%,null,null,2.241,-2.0799,0.685,0.720,45685,1
GO:0048709,"oligodendrocyte differentiation",0.234%,null,null,2.314,-2.6038,0.627,0.819,45685,1
GO:0048713,"regulation of oligodendrocyte differentiation",0.088%,null,null,1.892,-2.8447,0.592,0.923,45685,1
GO:0048715,"negative regulation of oligodendrocyte differentiation",0.041%,null,null,1.568,-2.2628,0.595,0.874,45685,1
GO:0021781,"glial cell fate commitment",0.041%,null,null,1.568,-2.8041,0.665,0.718,45685,1
GO:0042542,"response to hydrogen peroxide",0.276%, 0.585, 3.760,2.386,-2.6615,0.937,0.470,42542,0
GO:0000302,"response to reactive oxygen species",0.419%,null,null,2.567,-2.1068,0.936,0.827,42542,1
GO:0070301,"cellular response to hydrogen peroxide",0.156%,null,null,2.140,-2.6038,0.891,0.882,42542,1
GO:0034614,"cellular response to reactive oxygen species",0.264%,null,null,2.367,-2.0306,0.886,0.922,42542,1
GO:0001655,"urogenital system development",0.815%,-6.413,-2.798,2.855,-2.9101,0.653,0.479,1655,0
GO:0007016,"cytoskeletal anchoring at plasma membrane",0.021%,-0.061, 3.915,1.279,-2.1694,0.862,0.480,7016,0
GO:0014068,"positive regulation of phosphatidylinositol 3-kinase signaling",0.092%, 2.974,-6.905,1.914,-3.2757,0.792,0.491,14068,0
GO:0014066,"regulation of phosphatidylinositol 3-kinase signaling",0.129%,null,null,2.057,-2.6402,0.811,0.945,14068,1
GO:0014065,"phosphatidylinositol 3-kinase signaling",0.157%,null,null,2.143,-2.1778,0.823,0.831,14068,1
GO:0070647,"protein modification by small protein conjugation or removal",1.542%, 2.080, 3.451,3.132,-2.5200,0.898,0.493,70647,0
GO:0007166,"cell surface receptor signaling pathway",8.919%, 3.942,-5.861,3.894,-4.2596,0.740,0.498,7166,0
GO:0051270,"regulation of cellular component movement",1.289%, 2.903,-5.921,3.054,-1.9582,0.799,0.501,51270,0
GO:0061458,"reproductive system development",1.184%,-6.519,-2.847,3.017,-2.6091,0.641,0.502,61458,0
GO:0051240,"positive regulation of multicellular organismal process",1.418%,-3.844,-5.521,3.095,-2.2233,0.672,0.507,51240,0
GO:0060688,"regulation of morphogenesis of a branching structure",0.153%,-6.618,-3.119,2.130,-2.1175,0.635,0.510,60688,0
GO:0048732,"gland development",1.335%,-6.562,-2.875,3.069,-3.6021,0.624,0.510,48732,0
GO:0009889,"regulation of biosynthetic process",11.561%, 3.661,-1.509,4.006,-3.1938,0.823,0.513,9889,0
GO:0061061,"muscle structure development",1.451%,-6.867,-2.044,3.105,-2.5482,0.675,0.516,61061,0
GO:0052548,"regulation of endopeptidase activity",0.736%, 2.746, 2.315,2.811,-2.3507,0.851,0.516,52548,0
GO:0010466,"negative regulation of peptidase activity",0.517%,null,null,2.658,-2.0168,0.855,0.946,52548,1
GO:0010951,"negative regulation of endopeptidase activity",0.499%,null,null,2.642,-2.0343,0.856,0.943,52548,1
GO:0052547,"regulation of peptidase activity",0.782%,null,null,2.837,-2.2874,0.851,0.929,52548,1
GO:0043281,"regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.360%,null,null,2.501,-2.0246,0.759,0.914,52548,1
GO:0048729,"tissue morphogenesis",1.464%,-6.702,-2.016,3.109,-5.0000,0.608,0.517,48729,0
GO:0060429,"epithelium development",2.640%,null,null,3.365,-3.2441,0.621,0.773,48729,1
GO:0043588,"skin development",0.701%,-6.983,-3.042,2.790,-2.5935,0.645,0.520,43588,0
GO:0034097,"response to cytokine",1.500%, 1.429, 1.118,3.120,-2.5272,0.945,0.521,34097,0
GO:0035295,"tube development",1.620%,-6.729,-2.943,3.153,-2.9136,0.643,0.524,35295,0
GO:0002520,"immune system development",1.845%,-6.697,-3.294,3.210,-2.0092,0.613,0.534,2520,0
GO:0042475,"odontogenesis of dentin-containing tooth",0.342%,-6.604,-2.821,2.479,-4.0969,0.631,0.534,42475,0
GO:0010463,"mesenchymal cell proliferation",0.222%,-0.503,-0.422,2.292,-3.1675,0.902,0.536,10463,0
GO:0007405,"neuroblast proliferation",0.211%,null,null,2.270,-2.0092,0.588,0.867,10463,1
GO:0010464,"regulation of mesenchymal cell proliferation",0.092%,null,null,1.914,-2.2381,0.824,0.867,10463,1
GO:0072091,"regulation of stem cell proliferation",0.230%,null,null,2.307,-2.3152,0.811,0.873,10463,1
GO:0002053,"positive regulation of mesenchymal cell proliferation",0.084%,null,null,1.875,-2.4237,0.798,0.807,10463,1
GO:0045055,"regulated secretory pathway",0.134%, 0.639,-0.042,2.076,-2.2815,0.900,0.538,45055,0
GO:2000008,"regulation of protein localization to cell surface",0.026%, 1.823,-4.047,1.380,-2.0106,0.871,0.548,2000008,0
GO:0072358,"cardiovascular system development",2.258%,-7.524,-3.229,3.297,-3.9586,0.590,0.549,72358,0
GO:0048514,"blood vessel morphogenesis",1.146%,null,null,3.003,-3.5376,0.588,0.959,72358,1
GO:0003007,"heart morphogenesis",0.586%,null,null,2.712,-2.2381,0.595,0.830,72358,1
GO:0001944,"vasculature development",1.399%,null,null,3.090,-3.8861,0.608,0.919,72358,1
GO:1901213,"regulation of transcription from RNA polymerase II promoter involved in heart development",0.130%,null,null,2.061,-2.3686,0.552,0.710,72358,1
GO:0061311,"cell surface receptor signaling pathway involved in heart development",0.160%,null,null,2.149,-3.0000,0.561,0.724,72358,1
GO:0014032,"neural crest cell development",0.144%,null,null,2.104,-2.1561,0.611,0.892,72358,1
GO:0014031,"mesenchymal cell development",0.419%,null,null,2.567,-2.2426,0.578,0.869,72358,1
GO:0014033,"neural crest cell differentiation",0.174%,null,null,2.188,-2.0438,0.611,0.907,72358,1
GO:0048762,"mesenchymal cell differentiation",0.457%,null,null,2.604,-2.1249,0.581,0.942,72358,1
GO:0003197,"endocardial cushion development",0.183%,null,null,2.210,-2.7077,0.622,0.734,72358,1
GO:0003203,"endocardial cushion morphogenesis",0.154%,null,null,2.134,-2.0106,0.599,0.801,72358,1
GO:0001568,"blood vessel development",1.345%,null,null,3.072,-4.0757,0.606,0.915,72358,1
GO:0048844,"artery morphogenesis",0.129%,null,null,2.057,-2.0438,0.653,0.709,72358,1
GO:0001525,"angiogenesis",0.910%,null,null,2.903,-3.2218,0.587,0.935,72358,1
GO:0045766,"positive regulation of angiogenesis",0.197%,null,null,2.241,-2.9508,0.575,0.739,72358,1
GO:0045765,"regulation of angiogenesis",0.366%,null,null,2.508,-2.5607,0.570,0.931,72358,1
GO:0007507,"heart development",1.251%,null,null,3.041,-1.9996,0.601,0.907,72358,1
GO:0060840,"artery development",0.146%,null,null,2.111,-2.8356,0.671,0.718,72358,1
GO:1901342,"regulation of vasculature development",0.395%,null,null,2.542,-2.3215,0.598,0.795,72358,1
GO:0072359,"circulatory system development",2.260%,-7.515,-3.194,3.298,-3.9586,0.619,0.552,72359,0
GO:0010646,"regulation of cell communication",6.570%, 3.616,-6.340,3.761,-4.1549,0.773,0.559,10646,0
GO:0042060,"wound healing",1.314%, 0.682, 2.687,3.062,-2.4365,0.955,0.559,42060,0
GO:0009893,"positive regulation of metabolic process",5.415%, 3.576,-2.864,3.677,-2.7545,0.833,0.560,9893,0
GO:0009790,"embryo development",2.628%,-6.833,-2.966,3.363,-4.0000,0.625,0.561,9790,0
GO:0050793,"regulation of developmental process",4.431%,-5.905,-3.115,3.590,-1.9500,0.614,0.563,50793,0
GO:0023051,"regulation of signaling",6.570%, 4.046,-5.166,3.761,-4.1675,0.852,0.564,23051,0
GO:0007492,"endoderm development",0.161%,-6.418,-1.812,2.152,-2.0092,0.702,0.570,7492,0
GO:0001763,"morphogenesis of a branching structure",0.639%,-6.663,-2.795,2.750,-2.0531,0.643,0.570,1763,0
GO:0006357,"regulation of transcription from RNA polymerase II promoter",3.684%, 4.346,-4.576,3.510,-3.4559,0.757,0.571,6357,0
GO:0048534,"hematopoietic or lymphoid organ development",1.755%,-6.895,-3.347,3.188,-2.2118,0.598,0.578,48534,0
GO:0030097,"hemopoiesis",1.659%,null,null,3.163,-1.9658,0.600,0.963,48534,1
GO:0003158,"endothelium development",0.229%,-6.456,-1.848,2.305,-2.4045,0.684,0.590,3158,0
GO:0032611,"interleukin-1 beta production",0.095%,-4.493,-2.810,1.924,-2.4750,0.787,0.591,32611,0
GO:0050702,"interleukin-1 beta secretion",0.034%,null,null,1.491,-2.2628,0.753,0.920,32611,1
GO:0050701,"interleukin-1 secretion",0.038%,null,null,1.531,-2.0106,0.752,0.926,32611,1
GO:0035239,"tube morphogenesis",0.904%,-6.965,-2.875,2.900,-2.5544,0.617,0.592,35239,0
GO:0043589,"skin morphogenesis",0.108%,-6.827,-2.836,1.982,-3.6576,0.657,0.592,43589,0
GO:0008544,"epidermis development",0.590%,null,null,2.715,-2.3251,0.604,0.871,43589,1
GO:0001942,"hair follicle development",0.209%,null,null,2.265,-2.9830,0.624,0.758,43589,1
GO:0042633,"hair cycle",0.235%,null,null,2.316,-2.7986,0.773,0.988,43589,1
GO:0031069,"hair follicle morphogenesis",0.064%,null,null,1.756,-3.1805,0.629,0.911,43589,1
GO:0022405,"hair cycle process",0.209%,null,null,2.265,-2.9830,0.775,0.998,43589,1
GO:0022404,"molting cycle process",0.209%,null,null,2.265,-2.9830,0.775,0.979,43589,1
GO:0048730,"epidermis morphogenesis",0.077%,null,null,1.839,-2.8447,0.634,0.940,43589,1
GO:0048585,"negative regulation of response to stimulus",2.501%, 2.236,-3.771,3.342,-3.4318,0.859,0.594,48585,0
GO:0048523,"negative regulation of cellular process",7.863%,null,null,3.839,-4.7959,0.783,0.720,48585,1
GO:0035556,"intracellular signal transduction",6.704%, 4.089,-6.184,3.770,-2.2976,0.750,0.600,35556,0
GO:0007498,"mesoderm development",0.291%,-6.521,-1.861,2.408,-1.9416,0.688,0.604,7498,0
GO:0009612,"response to mechanical stimulus",0.422%, 0.393, 2.000,2.569,-2.6421,0.953,0.605,9612,0
GO:0051241,"negative regulation of multicellular organismal process",0.833%,-4.501,-4.681,2.865,-2.1798,0.676,0.606,51241,0
GO:0006366,"transcription from RNA polymerase II promoter",3.963%, 2.798, 3.302,3.541,-3.6021,0.858,0.613,6366,0
GO:0048468,"cell development",4.830%,-5.989,-3.626,3.627,-4.3188,0.574,0.616,48468,0
