term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0010888,"negative regulation of lipid storage",0.031%, 2.820,-1.606,1.447,-1.6059,0.883,0.445,10888,0
GO:0044282,"small molecule catabolic process",0.575%,-2.430,-2.351,2.704,-2.0630,0.841,0.455,44282,0
GO:0032462,"regulation of protein homooligomerization",0.021%,-1.658, 6.775,1.279,-1.4224,0.872,0.471,32462,0
GO:0009081,"branched-chain amino acid metabolic process",0.043%,-3.342,-1.445,1.591,-1.8324,0.815,0.472,9081,0
GO:0006278,"RNA-dependent DNA replication",0.132%,-5.631,-3.894,2.068,-1.9226,0.799,0.474,6278,0
GO:0006261,"DNA-dependent DNA replication",0.272%,null,null,2.380,-1.5516,0.790,0.740,6278,1
GO:0032048,"cardiolipin metabolic process",0.016%,-1.497,-1.384,1.176,-1.8336,0.811,0.480,32048,0
GO:0035965,"cardiolipin acyl-chain remodeling",0.008%,null,null,0.903,-1.5720,0.817,0.861,32048,1
GO:0045017,"glycerolipid biosynthetic process",0.440%,null,null,2.588,-1.3766,0.745,0.865,32048,1
GO:0006661,"phosphatidylinositol biosynthetic process",0.226%,null,null,2.299,-1.3143,0.749,0.923,32048,1
GO:0046474,"glycerophospholipid biosynthetic process",0.363%,null,null,2.505,-1.6306,0.742,0.700,32048,1
GO:0071071,"regulation of phospholipid biosynthetic process",0.013%,null,null,1.079,-1.4118,0.755,0.736,32048,1
GO:1901031,"regulation of response to reactive oxygen species",0.050%, 0.244, 2.377,1.653,-1.5720,0.912,0.481,1901031,0
GO:0060664,"epithelial cell proliferation involved in salivary gland morphogenesis",0.028%, 7.339, 0.278,1.415,-1.5720,0.799,0.484,60664,0
GO:0007126,"meiotic nuclear division",0.461%,-2.333, 7.065,2.609,-1.8639,0.788,0.502,7126,0
GO:0000280,"nuclear division",1.116%,null,null,2.991,-1.5252,0.788,0.890,7126,1
GO:0007143,"female meiotic division",0.065%,null,null,1.763,-1.5095,0.814,0.817,7126,1
GO:0007127,"meiosis I",0.199%,null,null,2.246,-1.9017,0.796,0.896,7126,1
GO:0090285,"negative regulation of protein glycosylation in Golgi",0.002%,-2.421,-6.190,0.477,-2.5243,0.747,0.503,90285,0
GO:0090283,"regulation of protein glycosylation in Golgi",0.003%,null,null,0.602,-2.0630,0.760,0.866,90285,1
GO:0060051,"negative regulation of protein glycosylation",0.006%,null,null,0.778,-1.7781,0.736,0.887,90285,1
GO:0035458,"cellular response to interferon-beta",0.021%,-0.653, 3.027,1.279,-1.4118,0.911,0.513,35458,0
GO:0000019,"regulation of mitotic recombination",0.011%,-5.997,-2.568,1.041,-2.0630,0.809,0.516,19,0
GO:0070213,"protein auto-ADP-ribosylation",0.005%,-2.857,-6.813,0.699,-2.0630,0.802,0.521,70213,0
GO:0070212,"protein poly-ADP-ribosylation",0.005%,null,null,0.699,-2.0630,0.802,0.718,70213,1
GO:0048871,"multicellular organismal homeostasis",0.562%, 6.326,-1.310,2.694,-1.4095,0.761,0.524,48871,0
GO:0006071,"glycerol metabolic process",0.052%,-1.837,-3.456,1.672,-1.7131,0.817,0.525,6071,0
GO:0006066,"alcohol metabolic process",0.738%,null,null,2.812,-1.3517,0.841,0.713,6071,1
GO:0019400,"alditol metabolic process",0.058%,null,null,1.716,-1.5095,0.816,0.820,6071,1
GO:0070536,"protein K63-linked deubiquitination",0.024%,-2.295,-6.028,1.342,-1.4224,0.852,0.525,70536,0
GO:0033211,"adiponectin-activated signaling pathway",0.013%,-0.875, 2.450,1.079,-1.5720,0.854,0.529,33211,0
GO:0006768,"biotin metabolic process",0.014%,-2.694,-1.109,1.114,-1.9706,0.819,0.542,6768,0
GO:0000289,"nuclear-transcribed mRNA poly(A) tail shortening",0.049%,-5.751,-3.290,1.643,-1.6560,0.828,0.554,289,0
GO:0016042,"lipid catabolic process",0.537%,-2.390,-2.700,2.674,-1.6432,0.792,0.555,16042,0
GO:0032876,"negative regulation of DNA endoreduplication",0.006%,-4.916,-2.547,0.778,-1.7781,0.727,0.566,32876,0
GO:0033044,"regulation of chromosome organization",0.410%,-2.516, 6.485,2.558,-1.6347,0.764,0.566,33044,0
GO:0016568,"chromatin modification",1.536%,null,null,3.130,-1.5190,0.793,0.760,33044,1
GO:0006325,"chromatin organization",1.762%,null,null,3.189,-1.3996,0.792,0.894,33044,1
GO:0045073,"regulation of chemokine biosynthetic process",0.031%, 3.283,-5.019,1.447,-2.1290,0.617,0.576,45073,0
GO:0042033,"chemokine biosynthetic process",0.032%,null,null,1.462,-1.9706,0.684,0.956,45073,1
GO:0045414,"regulation of interleukin-8 biosynthetic process",0.015%,null,null,1.146,-1.4118,0.644,0.722,45073,1
GO:0045080,"positive regulation of chemokine biosynthetic process",0.023%,null,null,1.322,-1.4118,0.615,0.977,45073,1
GO:0072567,"chemokine (C-X-C motif) ligand 2 production",0.013%,null,null,1.079,-1.7781,0.784,0.777,45073,1
GO:2000341,"regulation of chemokine (C-X-C motif) ligand 2 production",0.011%,null,null,1.041,-2.0630,0.755,0.797,45073,1
GO:0032642,"regulation of chemokine production",0.106%,null,null,1.973,-1.4924,0.724,0.888,45073,1
GO:0050755,"chemokine metabolic process",0.044%,null,null,1.602,-1.8336,0.838,0.754,45073,1
GO:0032722,"positive regulation of chemokine production",0.062%,null,null,1.740,-1.5972,0.727,0.931,45073,1
GO:0042228,"interleukin-8 biosynthetic process",0.016%,null,null,1.176,-1.4118,0.709,0.831,45073,1
GO:0072015,"glomerular visceral epithelial cell development",0.018%, 6.825, 0.126,1.230,-1.4118,0.745,0.587,72015,0
GO:0072310,"glomerular epithelial cell development",0.019%,null,null,1.255,-1.4118,0.744,0.942,72015,1
GO:0001672,"regulation of chromatin assembly or disassembly",0.007%,-1.929, 6.729,0.845,-1.7781,0.804,0.591,1672,0
GO:0042832,"defense response to protozoan",0.042%, 1.166, 0.854,1.580,-1.4118,0.957,0.595,42832,0
GO:2000188,"regulation of cholesterol homeostasis",0.032%, 2.758, 0.273,1.462,-1.5720,0.902,0.598,2000188,0
GO:0051276,"chromosome organization",2.327%,-1.903, 7.389,3.310,-1.6735,0.819,0.602,51276,0
GO:0001947,"heart looping",0.113%, 7.561,-0.062,2.000,-1.7786,0.705,0.605,1947,0
GO:0060971,"embryonic heart tube left/right pattern formation",0.008%,null,null,0.903,-1.7781,0.758,0.787,1947,1
GO:0061371,"determination of heart left/right asymmetry",0.117%,null,null,2.017,-1.7158,0.746,0.908,1947,1
GO:0042249,"establishment of planar polarity of embryonic epithelium",0.039%,null,null,1.544,-1.4224,0.814,0.906,1947,1
GO:0007368,"determination of left/right symmetry",0.212%,null,null,2.272,-1.4203,0.758,0.937,1947,1
GO:0090178,"regulation of establishment of planar polarity involved in neural tube closure",0.035%,null,null,1.505,-1.5095,0.709,0.988,1947,1
GO:0090177,"establishment of planar polarity involved in neural tube closure",0.038%,null,null,1.531,-1.5095,0.752,0.992,1947,1
GO:0090179,"planar cell polarity pathway involved in neural tube closure",0.033%,null,null,1.477,-1.5095,0.650,0.831,1947,1
GO:0060287,"epithelial cilium movement involved in determination of left/right asymmetry",0.017%,null,null,1.204,-1.7781,0.756,0.795,1947,1
GO:0003143,"embryonic heart tube morphogenesis",0.126%,null,null,2.049,-1.4924,0.736,0.948,1947,1
GO:0001841,"neural tube formation",0.255%,null,null,2.352,-1.5835,0.731,0.740,1947,1
GO:0035148,"tube formation",0.328%,null,null,2.461,-1.3317,0.754,0.798,1947,1
GO:0006451,"translational readthrough",0.008%,-3.774,-5.678,0.903,-1.5720,0.805,0.609,6451,0
GO:0060716,"labyrinthine layer blood vessel development",0.049%, 7.883, 0.036,1.643,-1.3430,0.777,0.611,60716,0
GO:0032200,"telomere organization",0.157%,-1.885, 7.096,2.143,-1.3785,0.826,0.615,32200,0
GO:0061046,"regulation of branching involved in lung morphogenesis",0.021%, 7.107,-0.418,1.279,-1.7781,0.731,0.618,61046,0
GO:0060612,"adipose tissue development",0.075%, 7.023,-0.071,1.826,-2.2336,0.780,0.623,60612,0
GO:0006312,"mitotic recombination",0.049%,-6.238,-2.313,1.643,-1.5287,0.838,0.624,6312,0
GO:0032606,"type I interferon production",0.178%, 6.979,-2.069,2.196,-1.4022,0.769,0.630,32606,0
GO:0030258,"lipid modification",0.468%,-1.592,-2.122,2.615,-1.6306,0.786,0.632,30258,0
GO:0044782,"cilium organization",0.384%,-1.744, 7.426,2.529,-1.6655,0.808,0.635,44782,0
GO:0019221,"cytokine-mediated signaling pathway",0.956%,-2.409, 2.658,2.924,-1.4476,0.812,0.664,19221,0
GO:0001659,"temperature homeostasis",0.074%, 5.727,-1.247,1.820,-1.5287,0.785,0.667,1659,0
GO:0035050,"embryonic heart tube development",0.168%, 7.405,-0.205,2.170,-1.5016,0.746,0.668,35050,0
GO:0051321,"meiotic cell cycle",0.540%, 0.414, 3.249,2.677,-1.9739,0.888,0.684,51321,0
GO:0030328,"prenylcysteine catabolic process",0.014%,-3.473,-1.729,1.114,-2.5243,0.796,0.684,30328,0
GO:0030329,"prenylcysteine metabolic process",0.014%,null,null,1.114,-2.5243,0.821,0.763,30328,1
GO:2001252,"positive regulation of chromosome organization",0.175%,-2.587, 6.534,2.190,-1.6870,0.756,0.687,2001252,0
GO:1902275,"regulation of chromatin organization",0.247%,null,null,2.338,-1.4046,0.759,0.887,2001252,1
GO:0009953,"dorsal/ventral pattern formation",0.244%, 6.722,-0.283,2.332,-1.6801,0.763,0.691,9953,0
GO:0003002,"regionalization",0.918%,null,null,2.907,-1.5123,0.741,0.826,9953,1
GO:0009798,"axis specification",0.219%,null,null,2.286,-1.5308,0.765,0.728,9953,1
GO:0009799,"specification of symmetry",0.235%,null,null,2.316,-1.6801,0.764,0.732,9953,1
