term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0046166,"glyceraldehyde-3-phosphate biosynthetic process",0.001%,null,null,0.301,-1.3951,0.780,0.810,46184,1
GO:0009438,"methylglyoxal metabolic process",0.010%,null,null,1.000,-1.3951,0.842,0.774,46184,1
GO:0032800,"receptor biosynthetic process",0.030%, 2.520,-0.113,1.431,-1.5387,0.869,0.164,32800,0
GO:0002448,"mast cell mediated immunity",0.081%,-1.416,-0.625,1.857,-1.9642,0.957,0.170,2448,0
GO:0060263,"regulation of respiratory burst",0.015%, 3.533,-1.360,1.146,-1.5275,0.840,0.175,60263,0
GO:0060265,"positive regulation of respiratory burst involved in inflammatory response",0.002%,null,null,0.477,-1.3951,0.783,0.815,60263,1
GO:0060454,"positive regulation of gastric acid secretion",0.003%,-6.202, 2.723,0.602,-1.3951,0.859,0.178,60454,0
GO:0043603,"cellular amide metabolic process",0.480%, 2.000, 0.456,2.625,-1.4170,0.861,0.178,43603,0
GO:0006081,"cellular aldehyde metabolic process",0.106%, 4.434, 0.810,1.973,-1.6082,0.827,0.188,6081,0
GO:0007168,"receptor guanylyl cyclase signaling pathway",0.013%,-2.683,-0.350,1.079,-2.0367,0.891,0.189,7168,0
GO:0042440,"pigment metabolic process",0.165%, 4.537, 0.666,2.164,-1.5488,0.844,0.196,42440,0
GO:0019886,"antigen processing and presentation of exogenous peptide antigen via MHC class II",0.130%,-0.874, 0.096,2.061,-2.3206,0.966,0.216,19886,0
GO:0002478,"antigen processing and presentation of exogenous peptide antigen",0.296%,null,null,2.417,-1.5355,0.966,0.927,19886,1
GO:1902337,"regulation of apoptotic process involved in morphogenesis",0.035%,-3.430,-4.732,1.505,-1.6619,0.857,0.220,1902337,0
GO:0060561,"apoptotic process involved in morphogenesis",0.076%,null,null,1.833,-1.4104,0.875,0.923,1902337,1
GO:0010731,"protein glutathionylation",0.001%,-0.019,-1.252,0.301,-1.3951,0.915,0.224,10731,0
GO:0005996,"monosaccharide metabolic process",0.738%, 6.059, 0.621,2.812,-4.5686,0.762,0.231,5996,0
GO:0044723,"single-organism carbohydrate metabolic process",1.976%,null,null,3.239,-2.3820,0.750,0.766,5996,1
GO:0044724,"single-organism carbohydrate catabolic process",0.464%,null,null,2.611,-3.7447,0.717,0.748,5996,1
GO:0046364,"monosaccharide biosynthetic process",0.218%,null,null,2.283,-2.0799,0.703,0.856,5996,1
GO:0046365,"monosaccharide catabolic process",0.100%,null,null,1.949,-3.8861,0.738,0.866,5996,1
GO:0016051,"carbohydrate biosynthetic process",0.513%,null,null,2.654,-1.3961,0.695,0.756,5996,1
GO:0019318,"hexose metabolic process",0.687%,null,null,2.781,-3.6576,0.751,0.952,5996,1
GO:0019320,"hexose catabolic process",0.091%,null,null,1.908,-4.1192,0.736,0.859,5996,1
GO:0006006,"glucose metabolic process",0.520%,null,null,2.660,-3.4437,0.756,0.757,5996,1
GO:0006007,"glucose catabolic process",0.066%,null,null,1.771,-3.9208,0.742,0.963,5996,1
GO:0006098,"pentose-phosphate shunt",0.058%,null,null,1.716,-1.8633,0.617,0.955,5996,1
GO:0006096,"glycolytic process",0.309%,null,null,2.435,-1.9630,0.609,0.953,5996,1
GO:0019884,"antigen processing and presentation of exogenous antigen",0.303%,-1.008,-0.167,2.427,-1.4943,0.971,0.237,19884,0
GO:0016137,"glycoside metabolic process",0.030%, 4.503, 1.568,1.431,-2.6055,0.834,0.244,16137,0
GO:0044237,"cellular metabolic process",42.121%, 1.272, 1.568,4.568,-1.5058,0.886,0.249,44237,0
GO:0007268,"synaptic transmission",1.611%,-2.554, 1.074,3.151,-1.7044,0.875,0.255,7268,0
GO:0001505,"regulation of neurotransmitter levels",0.382%,null,null,2.526,-1.5249,0.851,0.740,7268,1
GO:1901564,"organonitrogen compound metabolic process",11.844%, 3.429, 0.289,4.017,-1.7807,0.827,0.261,1901564,0
GO:0035235,"ionotropic glutamate receptor signaling pathway",0.106%,-2.872,-0.680,1.973,-1.6619,0.875,0.278,35235,0
GO:0046950,"cellular ketone body metabolic process",0.016%, 6.494, 1.190,1.176,-1.5275,0.802,0.281,46950,0
GO:0021762,"substantia nigra development",0.055%,-3.262,-5.472,1.690,-1.7610,0.919,0.285,21762,0
GO:0021539,"subthalamus development",0.057%,null,null,1.708,-1.6718,0.919,0.752,21762,1
GO:0015949,"nucleobase-containing small molecule interconversion",0.021%, 6.248, 0.617,1.279,-1.5387,0.780,0.287,15949,0
GO:0001949,"sebaceous gland cell differentiation",0.001%,-3.985,-5.984,0.301,-1.3951,0.894,0.292,1949,0
GO:0016139,"glycoside catabolic process",0.008%, 5.384, 0.158,0.903,-1.6619,0.792,0.293,16139,0
GO:0044597,"daunorubicin metabolic process",0.009%,null,null,0.954,-1.5275,0.716,1.000,16139,1
GO:0044598,"doxorubicin metabolic process",0.009%,null,null,0.954,-1.5275,0.716,0.867,16139,1
GO:0030647,"aminoglycoside antibiotic metabolic process",0.015%,null,null,1.146,-1.4141,0.831,0.896,16139,1
GO:0070980,"biphenyl catabolic process",0.006%, 2.183,-1.469,0.778,-1.3951,0.816,0.294,70980,0
GO:0022904,"respiratory electron transport chain",4.683%, 6.334, 1.454,3.614,-7.3010,0.729,0.296,22904,0
GO:0009060,"aerobic respiration",1.407%,null,null,3.092,-4.5528,0.759,0.746,22904,1
GO:0045333,"cellular respiration",5.546%,null,null,3.687,-9.4685,0.725,0.896,22904,1
GO:0009126,"purine nucleoside monophosphate metabolic process",5.595%,null,null,3.691,-1.7279,0.636,0.936,22904,1
GO:0009161,"ribonucleoside monophosphate metabolic process",5.638%,null,null,3.695,-1.5171,0.636,0.940,22904,1
GO:0009167,"purine ribonucleoside monophosphate metabolic process",5.594%,null,null,3.691,-1.7279,0.636,0.941,22904,1
GO:0046034,"ATP metabolic process",5.499%,null,null,3.684,-1.7387,0.615,0.854,22904,1
GO:0015980,"energy derivation by oxidation of organic compounds",5.874%,null,null,3.712,-8.3565,0.724,0.863,22904,1
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",1.163%,null,null,3.009,-3.6383,0.650,0.800,22904,1
GO:0006119,"oxidative phosphorylation",3.103%,null,null,3.435,-4.4559,0.623,0.779,22904,1
GO:0022900,"electron transport chain",5.048%,null,null,3.647,-7.2218,0.729,0.874,22904,1
GO:0042773,"ATP synthesis coupled electron transport",2.606%,null,null,3.359,-4.5528,0.623,0.845,22904,1
GO:0042775,"mitochondrial ATP synthesis coupled electron transport",1.190%,null,null,3.019,-4.5528,0.649,0.757,22904,1
GO:0035229,"positive regulation of glutamate-cysteine ligase activity",0.001%, 0.243,-1.966,0.301,-1.3951,0.917,0.297,35229,0
GO:0033013,"tetrapyrrole metabolic process",0.173%, 2.589, 0.526,2.185,-2.2534,0.831,0.300,33013,0
GO:0006629,"lipid metabolic process",3.159%, 6.368, 0.834,3.443,-3.4559,0.792,0.300,6629,0
GO:0014806,"smooth muscle hyperplasia",0.007%,-3.089,-4.700,0.845,-1.3951,0.934,0.305,14806,0
GO:0070221,"sulfide oxidation, using sulfide:quinone oxidoreductase",0.006%, 3.868, 1.095,0.778,-1.8265,0.832,0.307,70221,0
GO:0043095,"regulation of GTP cyclohydrolase I activity",0.002%, 0.283,-2.288,0.477,-1.3951,0.915,0.308,43095,0
GO:0035563,"positive regulation of chromatin binding",0.008%,-0.578,-0.858,0.903,-1.3951,0.961,0.309,35563,0
GO:0071449,"cellular response to lipid hydroperoxide",0.001%,-2.162,-1.316,0.301,-1.3951,0.928,0.313,71449,0
GO:2000474,"regulation of opioid receptor signaling pathway",0.006%,-1.807,-0.235,0.778,-1.3951,0.890,0.314,2000474,0
GO:0044711,"single-organism biosynthetic process",4.776%, 8.128, 0.434,3.622,-2.0540,0.761,0.320,44711,0
GO:0032534,"regulation of microvillus assembly",0.007%,-2.040, 1.349,0.845,-1.3951,0.890,0.324,32534,0
GO:0046951,"ketone body biosynthetic process",0.009%, 6.807, 0.771,0.954,-1.6619,0.757,0.326,46951,0
GO:0006739,"NADP metabolic process",0.087%, 6.935, 0.423,1.886,-3.7447,0.697,0.326,6739,0
GO:0046496,"nicotinamide nucleotide metabolic process",0.179%,null,null,2.199,-3.1549,0.682,0.944,6739,1
GO:0006732,"coenzyme metabolic process",0.636%,null,null,2.747,-1.9918,0.828,0.855,6739,1
GO:0006733,"oxidoreduction coenzyme metabolic process",0.213%,null,null,2.274,-2.4895,0.840,0.761,6739,1
GO:0006740,"NADPH regeneration",0.059%,null,null,1.724,-1.7713,0.697,0.872,6739,1
GO:0019362,"pyridine nucleotide metabolic process",0.179%,null,null,2.199,-3.1549,0.682,0.977,6739,1
GO:0051188,"cofactor biosynthetic process",0.441%,null,null,2.589,-1.4170,0.789,0.914,6739,1
GO:0043587,"tongue morphogenesis",0.027%,-3.741,-5.923,1.398,-1.5275,0.923,0.327,43587,0
GO:0009589,"detection of UV",0.005%,-0.452, 0.660,0.699,-1.3951,0.977,0.330,9589,0
GO:0071276,"cellular response to cadmium ion",0.032%,-3.141,-0.975,1.462,-1.5275,0.923,0.332,71276,0
GO:0072229,"metanephric proximal convoluted tubule development",0.006%,-3.680,-5.878,0.778,-1.3951,0.923,0.335,72229,0
GO:0072019,"proximal convoluted tubule development",0.006%,null,null,0.778,-1.3951,0.923,0.940,72229,1
GO:0044406,"adhesion of symbiont to host",0.007%,-0.359,-0.195,0.845,-1.8265,0.986,0.338,44406,0
GO:1902512,"positive regulation of apoptotic DNA fragmentation",0.001%, 1.702,-1.856,0.301,-1.3951,0.783,0.347,1902512,0
GO:0006766,"vitamin metabolic process",0.209%, 6.842, 0.939,2.265,-1.6280,0.786,0.356,6766,0
GO:0002432,"granuloma formation",0.002%,-2.115,-1.600,0.477,-1.3951,0.957,0.360,2432,0
GO:0050857,"positive regulation of antigen receptor-mediated signaling pathway",0.052%,-3.986,-2.068,1.672,-1.8265,0.850,0.361,50857,0
GO:2001037,"positive regulation of tongue muscle cell differentiation",0.003%,-3.073,-5.577,0.602,-1.3951,0.850,0.364,2001037,0
GO:0035981,"tongue muscle cell differentiation",0.003%,null,null,0.602,-1.3951,0.879,1.000,2001037,1
GO:2001035,"regulation of tongue muscle cell differentiation",0.003%,null,null,0.602,-1.3951,0.856,1.000,2001037,1
GO:1990001,"inhibition of cysteine-type endopeptidase activity involved in apoptotic process",0.003%,-0.580,-3.906,0.602,-1.3951,0.833,0.368,1990001,0
GO:0097340,"inhibition of cysteine-type endopeptidase activity",0.003%,null,null,0.602,-1.3951,0.860,1.000,1990001,1
GO:0007267,"cell-cell signaling",2.522%,-2.365, 1.161,3.345,-1.4603,0.878,0.371,7267,0
GO:0055114,"oxidation-reduction process",10.933%, 7.827, 1.149,3.982,-11.2757,0.770,0.372,55114,0
GO:1902600,"hydrogen ion transmembrane transport",3.156%,-2.400, 7.446,3.443,-4.1675,0.797,0.372,1902600,0
GO:0015992,"proton transport",3.250%,null,null,3.455,-3.3979,0.861,0.963,1902600,1
GO:0009124,"nucleoside monophosphate biosynthetic process",1.453%,null,null,3.106,-2.3206,0.619,0.887,1902600,1
GO:0009127,"purine nucleoside monophosphate biosynthetic process",1.383%,null,null,3.085,-2.9914,0.619,0.962,1902600,1
GO:0006164,"purine nucleotide biosynthetic process",1.766%,null,null,3.191,-1.9991,0.601,0.975,1902600,1
GO:0009145,"purine nucleoside triphosphate biosynthetic process",1.337%,null,null,3.070,-3.0177,0.624,0.976,1902600,1
GO:0009142,"nucleoside triphosphate biosynthetic process",1.370%,null,null,3.080,-3.0506,0.626,0.871,1902600,1
GO:0009156,"ribonucleoside monophosphate biosynthetic process",1.428%,null,null,3.098,-2.4461,0.618,0.978,1902600,1
GO:0009152,"purine ribonucleotide biosynthetic process",1.740%,null,null,3.184,-2.1035,0.598,0.939,1902600,1
GO:0009163,"nucleoside biosynthetic process",1.503%,null,null,3.121,-1.9974,0.613,0.984,1902600,1
GO:0009168,"purine ribonucleoside monophosphate biosynthetic process",1.383%,null,null,3.085,-2.9914,0.619,0.978,1902600,1
GO:0009165,"nucleotide biosynthetic process",2.080%,null,null,3.262,-1.6133,0.612,0.954,1902600,1
GO:0006754,"ATP biosynthetic process",1.284%,null,null,3.052,-3.5528,0.598,0.974,1902600,1
GO:0015985,"energy coupled proton transport, down electrochemical gradient",1.236%,null,null,3.036,-3.2441,0.814,0.845,1902600,1
GO:0015986,"ATP synthesis coupled proton transport",1.236%,null,null,3.036,-3.2441,0.530,0.845,1902600,1
GO:0009201,"ribonucleoside triphosphate biosynthetic process",1.348%,null,null,3.073,-2.7077,0.624,0.982,1902600,1
GO:0046129,"purine ribonucleoside biosynthetic process",1.446%,null,null,3.104,-2.7282,0.613,0.968,1902600,1
GO:0009206,"purine ribonucleoside triphosphate biosynthetic process",1.334%,null,null,3.069,-3.0177,0.624,0.982,1902600,1
GO:0009260,"ribonucleotide biosynthetic process",1.776%,null,null,3.193,-1.8060,0.610,0.979,1902600,1
GO:0042455,"ribonucleoside biosynthetic process",1.493%,null,null,3.118,-2.2226,0.613,0.980,1902600,1
GO:0015672,"monovalent inorganic cation transport",4.597%,null,null,3.606,-1.5874,0.860,0.795,1902600,1
GO:0034220,"ion transmembrane transport",6.093%,null,null,3.728,-2.9031,0.790,0.800,1902600,1
GO:0042451,"purine nucleoside biosynthetic process",1.446%,null,null,3.104,-2.7282,0.613,0.976,1902600,1
GO:0010565,"regulation of cellular ketone metabolic process",0.322%, 6.308,-1.178,2.453,-1.6216,0.700,0.373,10565,0
GO:0019217,"regulation of fatty acid metabolic process",0.148%,null,null,2.117,-1.7201,0.624,0.880,10565,1
GO:0043046,"DNA methylation involved in gamete generation",0.036%,-0.579,-5.531,1.519,-1.4141,0.802,0.374,43046,0
GO:0006839,"mitochondrial transport",0.326%,-2.781, 7.346,2.458,-2.1124,0.882,0.376,6839,0
GO:0006702,"androgen biosynthetic process",0.026%, 5.466, 1.116,1.380,-2.3429,0.684,0.378,6702,0
GO:0042573,"retinoic acid metabolic process",0.046%,null,null,1.613,-1.8633,0.651,0.780,6702,1
GO:0042448,"progesterone metabolic process",0.033%,null,null,1.477,-1.4141,0.681,0.792,6702,1
GO:0070407,"oxidation-dependent protein catabolic process",0.008%, 2.883,-1.620,0.903,-1.3951,0.853,0.380,70407,0
GO:0072522,"purine-containing compound biosynthetic process",1.805%, 4.069,-0.150,3.200,-1.7387,0.738,0.381,72522,0
GO:0032287,"peripheral nervous system myelin maintenance",0.048%,-5.455,-3.890,1.633,-1.5275,0.808,0.396,32287,0
GO:0060465,"pharynx development",0.002%,-3.954,-5.855,0.477,-1.3951,0.935,0.396,60465,0
GO:0036149,"phosphatidylinositol acyl-chain remodeling",0.018%, 5.172, 0.791,1.230,-1.4141,0.754,0.397,36149,0
GO:0044282,"small molecule catabolic process",0.575%, 7.215, 0.104,2.704,-4.5086,0.718,0.397,44282,0
GO:0010734,"negative regulation of protein glutathionylation",0.001%,-0.082,-4.703,0.301,-1.3951,0.863,0.398,10734,0
GO:0010732,"regulation of protein glutathionylation",0.001%,null,null,0.301,-1.3951,0.879,1.000,10734,1
GO:0051341,"regulation of oxidoreductase activity",0.137%, 0.553,-2.829,2.083,-2.4389,0.894,0.398,51341,0
GO:0090407,"organophosphate biosynthetic process",2.638%, 3.741, 0.545,3.365,-1.6676,0.772,0.403,90407,0
GO:0003051,"angiotensin-mediated drinking behavior",0.007%,-5.004,-3.983,0.845,-1.3951,0.898,0.403,3051,0
GO:1901208,"negative regulation of heart looping",0.001%,-3.935,-6.346,0.301,-1.3951,0.890,0.409,1901208,0
GO:0071395,"cellular response to jasmonic acid stimulus",0.005%,-2.460,-0.835,0.699,-2.0367,0.925,0.412,71395,0
GO:0097031,"mitochondrial respiratory chain complex I biogenesis",0.018%,-2.075, 1.416,1.230,-1.9642,0.968,0.413,97031,0
GO:0010883,"regulation of lipid storage",0.088%,-2.669, 6.088,1.892,-1.7174,0.870,0.417,10883,0
GO:0030730,"sequestering of triglyceride",0.017%,null,null,1.204,-1.4141,0.890,0.834,10883,1
GO:0010889,"regulation of sequestering of triglyceride",0.014%,null,null,1.114,-1.8265,0.882,0.822,10883,1
GO:0010890,"positive regulation of sequestering of triglyceride",0.008%,null,null,0.903,-1.3951,0.881,0.946,10883,1
GO:0071361,"cellular response to ethanol",0.022%,-2.697,-0.885,1.301,-1.6619,0.924,0.422,71361,0
GO:0007588,"excretion",0.129%,-3.281,-5.069,2.057,-1.4622,0.932,0.423,7588,0
GO:0046745,"viral capsid secondary envelopment",0.001%,-0.262,-0.201,0.301,-1.3951,0.958,0.425,46745,0
GO:0051037,"regulation of transcription during meiosis",0.013%, 1.721,-0.759,1.079,-1.3951,0.791,0.429,51037,0
GO:0035470,"positive regulation of vascular wound healing",0.003%,-4.523,-5.883,0.602,-1.3951,0.888,0.433,35470,0
GO:0010634,"positive regulation of epithelial cell migration",0.119%,-6.143, 1.741,2.021,-1.5137,0.792,0.436,10634,0
GO:0010595,"positive regulation of endothelial cell migration",0.068%,null,null,1.785,-1.5488,0.799,0.875,10634,1
GO:0043542,"endothelial cell migration",0.259%,null,null,2.358,-1.4522,0.826,0.882,10634,1
GO:0045358,"negative regulation of interferon-beta biosynthetic process",0.009%,-0.870,-6.160,0.954,-1.3951,0.787,0.440,45358,0
GO:0002495,"antigen processing and presentation of peptide antigen via MHC class II",0.134%,-1.109, 0.173,2.076,-2.2027,0.970,0.442,2495,0
GO:0050994,"regulation of lipid catabolic process",0.089%, 6.254,-1.592,1.898,-3.3188,0.706,0.448,50994,0
GO:0044242,"cellular lipid catabolic process",0.310%,null,null,2.436,-2.8861,0.689,0.812,50994,1
GO:0090207,"regulation of triglyceride metabolic process",0.047%,null,null,1.623,-1.7713,0.739,0.702,50994,1
GO:0036034,"mediator complex assembly",0.001%,-3.231, 2.332,0.301,-1.3951,0.968,0.450,36034,0
GO:2001178,"positive regulation of mediator complex assembly",0.001%,-2.981, 1.991,0.301,-1.3951,0.941,0.450,2001178,0
GO:2001176,"regulation of mediator complex assembly",0.001%,null,null,0.301,-1.3951,0.947,1.000,2001178,1
GO:0090410,"malonate catabolic process",0.001%, 6.957,-0.139,0.301,-1.3951,0.751,0.452,90410,0
GO:0007521,"muscle cell fate determination",0.007%,-2.389,-4.660,0.845,-1.3951,0.899,0.463,7521,0
GO:0044281,"small molecule metabolic process",13.539%, 6.646, 0.847,4.075,-7.0969,0.765,0.464,44281,0
GO:0043105,"negative regulation of GTP cyclohydrolase I activity",0.002%, 0.293,-2.354,0.477,-1.3951,0.913,0.465,43105,0
GO:0002358,"B cell homeostatic proliferation",0.010%,-0.534, 0.481,1.000,-1.3951,0.895,0.465,2358,0
GO:0072363,"regulation of glycolytic by positive regulation of transcription from RNA polymerase II promoter",0.001%, 7.298,-1.551,0.301,-1.3951,0.681,0.472,72363,0
GO:0030209,"dermatan sulfate catabolic process",0.001%, 7.290,-0.442,0.301,-1.3951,0.709,0.473,30209,0
GO:0009753,"response to jasmonic acid",0.005%,-1.496,-0.550,0.699,-2.0367,0.960,0.491,9753,0
GO:0006082,"organic acid metabolic process",3.105%, 7.079, 1.337,3.436,-6.2076,0.702,0.493,6082,0
GO:0019418,"sulfide oxidation",0.006%, 3.717, 0.997,0.778,-1.8265,0.832,0.498,19418,0
GO:0061034,"olfactory bulb mitral cell layer development",0.003%,-3.957,-5.967,0.602,-1.3951,0.926,0.499,61034,0
GO:0047497,"mitochondrion transport along microtubule",0.018%,-2.760, 7.100,1.230,-1.6619,0.846,0.501,47497,0
GO:0034643,"establishment of mitochondrion localization, microtubule-mediated",0.018%,null,null,1.230,-1.6619,0.855,0.963,47497,1
GO:0051654,"establishment of mitochondrion localization",0.025%,null,null,1.362,-1.4141,0.914,0.884,47497,1
GO:0006818,"hydrogen transport",3.252%,-2.909, 7.477,3.456,-3.2924,0.881,0.502,6818,0
GO:0048343,"paraxial mesodermal cell fate commitment",0.003%,-3.371,-5.630,0.602,-1.3951,0.881,0.508,48343,0
GO:0048342,"paraxial mesodermal cell differentiation",0.003%,null,null,0.602,-1.3951,0.883,0.820,48343,1
GO:0019402,"galactitol metabolic process",0.005%, 6.667, 1.037,0.699,-1.3951,0.772,0.516,19402,0
GO:0071384,"cellular response to corticosteroid stimulus",0.112%,-2.693,-0.871,1.996,-1.4722,0.913,0.520,71384,0
GO:0010257,"NADH dehydrogenase complex assembly",0.018%,-1.739, 1.247,1.230,-1.9642,0.965,0.523,10257,0
GO:0006438,"valyl-tRNA aminoacylation",0.009%, 5.887,-0.612,0.954,-2.7905,0.733,0.525,6438,0
GO:0009082,"branched-chain amino acid biosynthetic process",0.009%, 7.383, 0.513,0.954,-1.3951,0.699,0.525,9082,0
GO:0006550,"isoleucine catabolic process",0.003%,null,null,0.602,-1.3951,0.720,0.790,9082,1
GO:0051038,"negative regulation of transcription during meiosis",0.001%, 0.889,-2.018,0.301,-1.3951,0.801,0.526,51038,0
GO:0000379,"tRNA-type intron splice site recognition and cleavage",0.005%, 1.481,-0.623,0.699,-1.3951,0.882,0.532,379,0
GO:0019322,"pentose biosynthetic process",0.008%, 5.635, 0.520,0.903,-3.6021,0.756,0.536,19322,0
GO:0005999,"xylulose biosynthetic process",0.002%,null,null,0.477,-2.7905,0.773,0.811,19322,1
GO:0005997,"xylulose metabolic process",0.005%,null,null,0.699,-3.6021,0.818,0.840,19322,1
GO:0060340,"positive regulation of type I interferon-mediated signaling pathway",0.021%,-2.977,-1.812,1.279,-1.5275,0.834,0.538,60340,0
GO:0015920,"lipopolysaccharide transport",0.002%,-2.401, 6.819,0.477,-1.3951,0.911,0.539,15920,0
GO:0016042,"lipid catabolic process",0.537%, 8.170, 0.101,2.674,-2.8962,0.715,0.546,16042,0
GO:0019216,"regulation of lipid metabolic process",0.558%,null,null,2.691,-1.9698,0.729,0.743,16042,1
GO:0044255,"cellular lipid metabolic process",2.183%,null,null,3.283,-2.8153,0.705,0.739,16042,1
GO:0008202,"steroid metabolic process",0.613%,null,null,2.732,-2.3325,0.745,0.750,16042,1
