term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:1901615,"organic hydroxy compound metabolic process",1.118%,-0.485,-1.692,2.992,-3.0862,0.944,0.122,1901615,0
GO:0033609,"oxalate metabolic process",0.001%, 0.971,-5.604,0.301,-1.9245,0.891,0.132,33609,0
GO:0001932,"regulation of protein phosphorylation",2.262%, 4.410,-3.943,3.298,-2.8013,0.739,0.140,1932,0
GO:0001934,"positive regulation of protein phosphorylation",1.425%,null,null,3.098,-2.7033,0.731,0.868,1932,1
GO:0045859,"regulation of protein kinase activity",1.558%,null,null,3.136,-1.8755,0.742,0.880,1932,1
GO:0032270,"positive regulation of cellular protein metabolic process",1.974%,null,null,3.239,-2.3536,0.757,0.911,1932,1
GO:0032268,"regulation of cellular protein metabolic process",3.398%,null,null,3.475,-1.8228,0.772,0.831,1932,1
GO:0051247,"positive regulation of protein metabolic process",2.220%,null,null,3.290,-2.3915,0.809,0.785,1932,1
GO:0045937,"positive regulation of phosphate metabolic process",1.863%,null,null,3.214,-2.3298,0.761,0.969,1932,1
GO:0071900,"regulation of protein serine/threonine kinase activity",0.948%,null,null,2.921,-1.5759,0.754,0.910,1932,1
GO:0010562,"positive regulation of phosphorus metabolic process",1.863%,null,null,3.214,-2.3298,0.765,0.745,1932,1
GO:0043549,"regulation of kinase activity",1.684%,null,null,3.170,-1.7029,0.775,0.953,1932,1
GO:0031399,"regulation of protein modification process",2.771%,null,null,3.386,-1.9658,0.772,0.886,1932,1
GO:0031401,"positive regulation of protein modification process",1.764%,null,null,3.190,-2.0625,0.757,0.935,1932,1
GO:0042325,"regulation of phosphorylation",2.769%,null,null,3.386,-2.0391,0.777,0.786,1932,1
GO:0042327,"positive regulation of phosphorylation",1.686%,null,null,3.171,-2.2328,0.755,0.938,1932,1
GO:0042221,"response to chemical",8.684%, 0.959, 1.274,3.882,-5.0506,0.945,0.142,42221,0
GO:0006950,"response to stress",8.191%, 0.837, 0.982,3.857,-1.8245,0.946,0.160,6950,0
GO:0048518,"positive regulation of biological process",28.712%, 1.823,-0.497,4.401,-1.6155,0.922,0.169,48518,0
GO:0007154,"cell communication",17.535%, 1.575,-0.929,4.187,-2.0315,0.895,0.173,7154,0
GO:0006793,"phosphorus metabolic process",17.457%, 1.355,-4.038,4.185,-3.1308,0.896,0.181,6793,0
GO:0032886,"regulation of microtubule-based process",0.307%, 2.671, 0.099,2.431,-1.8972,0.872,0.184,32886,0
GO:0090166,"Golgi disassembly",0.002%, 0.503, 0.218,0.477,-1.9245,0.931,0.184,90166,0
GO:0051716,"cellular response to stimulus",19.092%, 1.754, 1.589,4.224,-3.3468,0.899,0.193,51716,0
GO:0031583,"phospholipase D-activating G-protein coupled receptor signaling pathway",0.002%, 3.355, 0.783,0.477,-1.9245,0.875,0.200,31583,0
GO:1901568,"fatty acid derivative metabolic process",0.179%, 0.875,-5.602,2.199,-1.5807,0.916,0.200,1901568,0
GO:0015718,"monocarboxylic acid transport",0.270%, 0.704, 3.888,2.377,-2.7620,0.874,0.201,15718,0
GO:0046942,"carboxylic acid transport",0.675%,null,null,2.773,-2.1192,0.865,0.908,15718,1
GO:0071715,"icosanoid transport",0.066%,null,null,1.771,-1.6345,0.885,0.750,15718,1
GO:0019276,"UDP-N-acetylgalactosamine metabolic process",0.003%, 2.453,-7.224,0.602,-1.6260,0.877,0.206,19276,0
GO:0044264,"cellular polysaccharide metabolic process",0.263%, 0.357,-2.492,2.365,-1.9987,0.873,0.208,44264,0
GO:0000272,"polysaccharide catabolic process",0.051%,null,null,1.663,-1.6345,0.889,0.861,44264,1
GO:0044247,"cellular polysaccharide catabolic process",0.049%,null,null,1.643,-1.6345,0.865,0.984,44264,1
GO:0044275,"cellular carbohydrate catabolic process",0.112%,null,null,1.996,-1.7899,0.881,0.752,44264,1
GO:0044042,"glucan metabolic process",0.206%,null,null,2.260,-1.5807,0.901,0.960,44264,1
GO:0009251,"glucan catabolic process",0.042%,null,null,1.580,-1.6770,0.887,0.971,44264,1
GO:0006073,"cellular glucan metabolic process",0.206%,null,null,2.260,-1.5807,0.875,0.997,44264,1
GO:0005980,"glycogen catabolic process",0.040%,null,null,1.556,-1.6770,0.834,0.846,44264,1
GO:0005977,"glycogen metabolic process",0.204%,null,null,2.255,-1.5807,0.837,0.959,44264,1
GO:0043112,"receptor metabolic process",0.289%, 0.285,-2.284,2.407,-1.7176,0.910,0.210,43112,0
GO:0030185,"nitric oxide transport",0.003%, 0.529, 3.667,0.602,-1.9245,0.915,0.213,30185,0
GO:0021571,"rhombomere 5 development",0.005%,-7.082, 0.720,0.699,-3.3768,0.863,0.222,21571,0
GO:0021658,"rhombomere 3 morphogenesis",0.002%,null,null,0.477,-1.6260,0.862,0.969,21571,1
GO:0021660,"rhombomere 3 formation",0.001%,null,null,0.301,-1.9245,0.865,0.840,21571,1
GO:0021666,"rhombomere 5 formation",0.001%,null,null,0.301,-1.9245,0.865,1.000,21571,1
GO:0021664,"rhombomere 5 morphogenesis",0.001%,null,null,0.301,-1.9245,0.867,0.939,21571,1
GO:0021594,"rhombomere formation",0.001%,null,null,0.301,-1.9245,0.866,0.939,21571,1
GO:0021593,"rhombomere morphogenesis",0.002%,null,null,0.477,-1.6260,0.865,0.869,21571,1
GO:0021572,"rhombomere 6 development",0.001%,null,null,0.301,-1.9245,0.872,0.840,21571,1
GO:0038203,"TORC2 signaling",0.010%, 4.662, 0.760,1.000,-1.9245,0.863,0.223,38203,0
GO:0048014,"Tie signaling pathway",0.010%, 4.566, 1.009,1.000,-1.9245,0.865,0.223,48014,0
GO:0042045,"epithelial fluid transport",0.007%, 0.528, 4.058,0.845,-1.6260,0.919,0.223,42045,0
GO:0070409,"carbamoyl phosphate biosynthetic process",0.014%, 1.615,-4.449,1.114,-1.6260,0.902,0.228,70409,0
GO:0070408,"carbamoyl phosphate metabolic process",0.014%, 1.514,-3.694,1.114,-1.6260,0.910,0.229,70408,0
GO:0008202,"steroid metabolic process",0.613%, 1.178,-6.194,2.732,-2.3170,0.886,0.229,8202,0
GO:0008610,"lipid biosynthetic process",1.351%,null,null,3.074,-1.5870,0.863,0.712,8202,1
GO:0050651,"dermatan sulfate proteoglycan biosynthetic process",0.017%, 0.882,-3.926,1.204,-1.9978,0.898,0.236,50651,0
GO:0050655,"dermatan sulfate proteoglycan metabolic process",0.018%,null,null,1.230,-1.9340,0.908,0.734,50651,1
GO:0050653,"chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",0.002%,null,null,0.477,-1.6260,0.817,0.726,50651,1
GO:0010260,"organ senescence",0.003%,-6.571, 0.666,0.602,-1.6260,0.891,0.238,10260,0
GO:0060426,"lung vasculature development",0.016%,-7.783, 0.690,1.176,-2.8633,0.877,0.258,60426,0
GO:0030198,"extracellular matrix organization",0.708%, 0.926, 0.466,2.794,-2.0670,0.904,0.259,30198,0
GO:0033865,"nucleoside bisphosphate metabolic process",0.072%, 2.357,-7.763,1.806,-2.4089,0.854,0.263,33865,0
GO:0006955,"immune response",27.347%, 1.509, 1.777,4.380,-1.8884,0.916,0.268,6955,0
GO:0036075,"replacement ossification",0.074%,-7.199, 0.712,1.820,-1.8207,0.892,0.274,36075,0
GO:0051674,"localization of cell",2.570%, 0.642, 3.753,3.353,-2.1500,0.904,0.282,51674,0
GO:0048584,"positive regulation of response to stimulus",22.389%, 2.804, 1.820,4.293,-1.7508,0.852,0.283,48584,0
GO:0060712,"spongiotrophoblast layer development",0.032%,-7.182, 0.715,1.462,-2.2262,0.868,0.287,60712,0
GO:0060713,"labyrinthine layer morphogenesis",0.055%,null,null,1.690,-1.9340,0.862,0.771,60712,1
GO:0060669,"embryonic placenta morphogenesis",0.062%,null,null,1.740,-1.8207,0.861,0.805,60712,1
GO:0044283,"small molecule biosynthetic process",1.120%, 1.374,-6.595,2.993,-2.3325,0.876,0.295,44283,0
GO:0070715,"sodium-dependent organic cation transport",0.001%, 0.564, 4.165,0.301,-1.9245,0.917,0.310,70715,0
GO:0033624,"negative regulation of integrin activation",0.002%, 1.684, 1.215,0.477,-1.9245,0.914,0.316,33624,0
GO:0034699,"response to luteinizing hormone",0.006%, 2.397, 5.890,0.778,-1.6260,0.905,0.316,34699,0
GO:0046185,"aldehyde catabolic process",0.026%, 0.923,-4.632,1.380,-2.6904,0.879,0.326,46185,0
GO:0009436,"glyoxylate catabolic process",0.003%,null,null,0.602,-1.9245,0.860,0.739,46185,1
GO:0044706,"multi-multicellular organism process",0.678%,-7.827, 0.790,2.775,-3.8861,0.864,0.330,44706,0
GO:0042313,"protein kinase C deactivation",0.001%, 3.450, 0.868,0.301,-1.9245,0.869,0.335,42313,0
GO:1901566,"organonitrogen compound biosynthetic process",2.941%, 0.952,-5.508,3.412,-2.1605,0.906,0.335,1901566,0
GO:0009888,"tissue development",4.199%,-4.971, 0.392,3.567,-1.9970,0.927,0.341,9888,0
GO:1901564,"organonitrogen compound metabolic process",11.844%, 1.029,-5.270,4.017,-1.8716,0.919,0.344,1901564,0
GO:0001503,"ossification",0.817%,-7.525, 0.782,2.856,-2.0434,0.874,0.345,1503,0
GO:0050817,"coagulation",0.929%,-7.628, 0.797,2.912,-1.6710,0.873,0.350,50817,0
GO:0044281,"small molecule metabolic process",13.539%, 1.282,-6.229,4.075,-1.6704,0.887,0.358,44281,0
GO:0051338,"regulation of transferase activity",1.829%, 1.286,-1.179,3.206,-1.6057,0.871,0.365,51338,0
GO:0043062,"extracellular structure organization",0.709%, 0.954, 0.489,2.794,-2.0670,0.904,0.370,43062,0
GO:0042465,"kinesis",0.001%,-0.332, 0.624,0.301,-1.9245,0.937,0.378,42465,0
GO:0042466,"chemokinesis",0.001%,-0.346, 0.632,0.301,-1.9245,0.937,0.378,42466,0
GO:0015893,"drug transport",0.060%, 2.807, 6.996,1.732,-3.2676,0.831,0.379,15893,0
GO:0043179,"rhythmic excitation",0.007%, 3.901, 0.450,0.845,-1.9245,0.881,0.379,43179,0
GO:0007181,"transforming growth factor beta receptor complex assembly",0.005%, 4.779, 5.028,0.699,-1.6260,0.803,0.382,7181,0
GO:0002266,"follicular dendritic cell activation",0.005%,-0.806,-0.150,0.699,-1.6260,0.944,0.383,2266,0
GO:0043278,"response to morphine",0.082%, 2.419, 5.264,1.863,-1.7696,0.884,0.389,43278,0
GO:0014072,"response to isoquinoline alkaloid",0.084%,null,null,1.875,-1.7219,0.884,0.758,43278,1
GO:0035284,"brain segmentation",0.003%,-6.747, 0.677,0.602,-3.3768,0.882,0.390,35284,0
GO:0006576,"cellular biogenic amine metabolic process",0.227%, 0.482,-3.601,2.301,-1.9169,0.912,0.391,6576,0
GO:0060730,"regulation of intestinal epithelial structure maintenance",0.002%,-6.716, 0.349,0.477,-1.9245,0.821,0.399,60730,0
GO:0060731,"positive regulation of intestinal epithelial structure maintenance",0.001%,null,null,0.301,-1.9245,0.819,0.855,60730,1
GO:0070542,"response to fatty acid",0.114%, 2.445, 5.239,2.004,-3.1739,0.880,0.401,70542,0
GO:0043200,"response to amino acid",0.261%,null,null,2.362,-2.1085,0.871,0.772,70542,1
GO:0007186,"G-protein coupled receptor signaling pathway",3.393%, 4.750, 1.191,3.474,-1.5759,0.787,0.402,7186,0
GO:0021612,"facial nerve structural organization",0.022%,-7.380, 0.726,1.301,-1.6260,0.871,0.403,21612,0
GO:1901571,"fatty acid derivative transport",0.066%, 0.678, 4.480,1.771,-1.6345,0.898,0.405,1901571,0
GO:0044282,"small molecule catabolic process",0.575%, 1.349,-6.302,2.704,-1.7124,0.874,0.407,44282,0
GO:0044711,"single-organism biosynthetic process",4.776%, 1.426,-7.321,3.622,-1.6868,0.889,0.409,44711,0
GO:0070555,"response to interleukin-1",0.154%, 2.460, 5.265,2.134,-1.6457,0.887,0.412,70555,0
GO:0009308,"amine metabolic process",0.369%, 0.471,-3.403,2.512,-1.8359,0.932,0.412,9308,0
GO:0010817,"regulation of hormone levels",1.029%,-3.837,-0.098,2.956,-2.0066,0.892,0.414,10817,0
GO:0042866,"pyruvate biosynthetic process",0.008%, 1.161,-6.056,0.903,-1.6260,0.865,0.416,42866,0
GO:0003008,"system process",4.235%,-8.149, 0.780,3.570,-1.8066,0.855,0.419,3008,0
GO:0006805,"xenobiotic metabolic process",0.218%, 4.751, 5.852,2.283,-3.4685,0.815,0.425,6805,0
GO:0071466,"cellular response to xenobiotic stimulus",0.219%,null,null,2.286,-3.4318,0.840,0.983,6805,1
GO:0042347,"negative regulation of NF-kappaB import into nucleus",0.030%, 4.014, 3.701,1.431,-2.0670,0.743,0.426,42347,0
GO:1900182,"positive regulation of protein localization to nucleus",0.171%,null,null,2.179,-1.6260,0.790,0.782,42347,1
GO:0009410,"response to xenobiotic stimulus",0.239%, 2.397, 5.172,2.324,-3.3768,0.890,0.429,9410,0
GO:0002041,"intussusceptive angiogenesis",0.002%,-6.518, 0.638,0.477,-1.9245,0.888,0.433,2041,0
GO:0006082,"organic acid metabolic process",3.105%, 2.196,-6.499,3.436,-1.9311,0.836,0.434,6082,0
GO:0045906,"negative regulation of vasoconstriction",0.006%,-6.462, 1.244,0.778,-1.6260,0.782,0.442,45906,0
GO:0034698,"response to gonadotropin",0.082%, 2.501, 6.100,1.863,-1.5943,0.887,0.446,34698,0
GO:0006970,"response to osmotic stress",0.203%,-1.266,-0.204,2.253,-1.8710,0.945,0.456,6970,0
GO:0051216,"cartilage development",0.566%,-8.175, 0.725,2.697,-1.9241,0.845,0.459,51216,0
GO:0001958,"endochondral ossification",0.074%,null,null,1.820,-1.8207,0.860,0.705,51216,1
GO:0001502,"cartilage condensation",0.043%,null,null,1.591,-2.0670,0.865,0.766,51216,1
GO:1901676,"positive regulation of histone H3-K27 acetylation",0.001%, 2.892,-2.152,0.301,-1.9245,0.814,0.460,1901676,0
GO:1901674,"regulation of histone H3-K27 acetylation",0.002%,null,null,0.477,-1.6260,0.822,0.969,1901676,1
GO:0033274,"response to vitamin B2",0.009%, 2.703, 6.720,0.954,-1.6260,0.883,0.471,33274,0
GO:0051246,"regulation of protein metabolic process",4.423%, 1.879,-3.792,3.589,-1.6057,0.840,0.473,51246,0
GO:0072307,"regulation of metanephric nephron tubule epithelial cell differentiation",0.023%,-6.524, 0.819,1.322,-1.9245,0.785,0.474,72307,0
GO:0072257,"metanephric nephron tubule epithelial cell differentiation",0.023%,null,null,1.322,-1.9245,0.834,0.923,72307,1
GO:0003339,"regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis",0.016%,null,null,1.176,-1.6260,0.770,0.877,72307,1
GO:0072108,"positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis",0.006%,null,null,0.778,-1.9245,0.766,0.800,72307,1
GO:0015697,"quaternary ammonium group transport",0.027%, 0.626, 3.674,1.398,-1.9978,0.904,0.477,15697,0
GO:0043651,"linoleic acid metabolic process",0.014%, 1.258,-7.198,1.114,-2.2262,0.858,0.478,43651,0
GO:0001101,"response to acid chemical",0.711%, 2.703, 6.125,2.796,-2.7799,0.880,0.480,1101,0
GO:0070101,"positive regulation of chemokine-mediated signaling pathway",0.003%, 4.667, 4.420,0.602,-1.6260,0.799,0.494,70101,0
GO:0046337,"phosphatidylethanolamine metabolic process",0.022%, 2.185,-6.781,1.301,-2.0670,0.863,0.495,46337,0
GO:0006869,"lipid transport",0.732%, 0.846, 4.837,2.808,-2.6253,0.873,0.495,6869,0
GO:0015908,"fatty acid transport",0.138%,null,null,2.086,-2.6055,0.873,0.831,6869,1
GO:0015909,"long-chain fatty acid transport",0.084%,null,null,1.875,-2.1605,0.877,0.863,6869,1
GO:0035556,"intracellular signal transduction",6.704%, 5.279, 1.375,3.770,-2.7959,0.774,0.505,35556,0
GO:0042493,"response to drug",1.179%, 3.233, 6.912,3.015,-2.6180,0.875,0.507,42493,0
GO:0046338,"phosphatidylethanolamine catabolic process",0.001%, 2.065,-6.547,0.301,-1.9245,0.868,0.507,46338,0
GO:0051051,"negative regulation of transport",0.706%, 1.549, 3.989,2.793,-2.5157,0.809,0.512,51051,0
GO:0000165,"MAPK cascade",1.448%, 4.529,-3.849,3.104,-2.0830,0.735,0.512,165,0
GO:0070372,"regulation of ERK1 and ERK2 cascade",0.352%,null,null,2.491,-1.7176,0.726,0.830,165,1
GO:0070371,"ERK1 and ERK2 cascade",0.384%,null,null,2.529,-2.2660,0.764,0.837,165,1
GO:0043408,"regulation of MAPK cascade",1.237%,null,null,3.036,-1.6282,0.694,0.950,165,1
GO:0030953,"astral microtubule organization",0.008%, 0.718, 0.423,0.903,-1.6260,0.921,0.515,30953,0
GO:0023014,"signal transduction by phosphorylation",1.554%, 4.422,-3.793,3.135,-1.9702,0.743,0.517,23014,0
GO:0006796,"phosphate-containing compound metabolic process",17.353%, 2.708,-5.429,4.183,-3.2840,0.850,0.520,6796,0
GO:0016310,"phosphorylation",10.160%,null,null,3.950,-2.9208,0.860,0.714,6796,1
GO:1902306,"negative regulation of sodium ion transmembrane transport",0.002%, 2.418, 4.121,0.477,-1.9245,0.821,0.523,1902306,0
GO:1901380,"negative regulation of potassium ion transmembrane transport",0.010%,null,null,1.000,-1.9245,0.805,0.830,1902306,1
GO:0090066,"regulation of anatomical structure size",0.957%,-4.784,-0.506,2.925,-1.7036,0.892,0.525,90066,0
GO:0008210,"estrogen metabolic process",0.049%,-2.018,-5.144,1.643,-2.0670,0.827,0.526,8210,0
GO:0030644,"cellular chloride ion homeostasis",0.015%,-3.723,-0.083,1.146,-1.6260,0.871,0.526,30644,0
GO:0055083,"monovalent inorganic anion homeostasis",0.015%,null,null,1.146,-1.6260,0.903,0.820,30644,1
GO:0055064,"chloride ion homeostasis",0.015%,null,null,1.146,-1.6260,0.901,1.000,30644,1
GO:0030320,"cellular monovalent inorganic anion homeostasis",0.015%,null,null,1.146,-1.6260,0.871,1.000,30644,1
GO:0010646,"regulation of cell communication",6.570%, 4.600, 0.247,3.761,-1.6784,0.818,0.529,10646,0
GO:0023051,"regulation of signaling",6.570%, 4.370, 0.372,3.761,-1.6849,0.879,0.534,23051,0
GO:1901654,"response to ketone",0.286%, 2.679, 6.258,2.401,-2.0857,0.879,0.535,1901654,0
GO:0007596,"blood coagulation",0.909%,-6.909, 0.505,2.903,-1.6857,0.772,0.535,7596,0
GO:0007599,"hemostasis",0.920%,null,null,2.907,-1.6637,0.801,0.918,7596,1
GO:0008277,"regulation of G-protein coupled receptor protein signaling pathway",0.358%, 4.416, 1.269,2.498,-1.7011,0.810,0.538,8277,0
GO:0015849,"organic acid transport",0.681%, 0.767, 4.339,2.777,-2.1192,0.880,0.541,15849,0
GO:0033993,"response to lipid",2.113%, 3.166, 6.514,3.268,-2.5686,0.860,0.543,33993,0
GO:0043436,"oxoacid metabolic process",3.077%, 2.232,-6.792,3.432,-1.9686,0.812,0.544,43436,0
GO:0072330,"monocarboxylic acid biosynthetic process",0.430%,null,null,2.577,-1.7138,0.825,0.932,43436,1
GO:0016053,"organic acid biosynthetic process",0.803%,null,null,2.849,-1.8901,0.819,0.921,43436,1
GO:0046394,"carboxylic acid biosynthetic process",0.803%,null,null,2.849,-1.8901,0.818,0.810,43436,1
GO:0010876,"lipid localization",0.809%, 0.697, 4.022,2.852,-2.2636,0.906,0.557,10876,0
GO:0030210,"heparin biosynthetic process",0.009%, 1.536,-7.075,0.954,-3.0809,0.847,0.559,30210,0
GO:0048646,"anatomical structure formation involved in morphogenesis",2.581%,-4.977, 0.394,3.355,-1.7701,0.918,0.560,48646,0
GO:0009887,"organ morphogenesis",2.260%,null,null,3.298,-1.6853,0.827,0.710,48646,1
GO:0001944,"vasculature development",1.399%,-8.059, 0.707,3.090,-2.1537,0.841,0.569,1944,0
GO:0001525,"angiogenesis",0.910%,null,null,2.903,-1.8380,0.836,0.826,1944,1
GO:0033141,"positive regulation of peptidyl-serine phosphorylation of STAT protein",0.022%, 4.373,-1.492,1.301,-1.6260,0.753,0.570,33141,0
GO:0033139,"regulation of peptidyl-serine phosphorylation of STAT protein",0.022%,null,null,1.301,-1.6260,0.764,0.967,33141,1
GO:0052097,"interspecies quorum sensing",0.435%,-4.232,-0.075,2.582,-1.9245,0.845,0.571,52097,0
GO:0048874,"homeostasis of number of cells in a free-living population",0.160%,null,null,2.149,-1.9245,0.859,0.869,52097,1
GO:0009372,"quorum sensing",0.558%,null,null,2.691,-1.9245,0.842,1.209,52097,1
GO:0052106,"quorum sensing involved in interaction with host",0.035%,null,null,1.491,-1.9245,0.871,0.958,52097,1
GO:0030148,"sphingolipid biosynthetic process",0.134%, 1.374,-6.715,2.076,-1.6236,0.847,0.572,30148,0
GO:0010259,"multicellular organismal aging",0.113%,-6.793, 0.640,2.000,-1.5943,0.874,0.572,10259,0
GO:0005976,"polysaccharide metabolic process",0.292%, 0.209,-1.530,2.410,-1.8222,0.915,0.575,5976,0
GO:1901017,"negative regulation of potassium ion transmembrane transporter activity",0.013%, 2.560, 3.778,1.079,-1.9245,0.797,0.575,1901017,0
GO:2000650,"negative regulation of sodium ion transmembrane transporter activity",0.008%,null,null,0.903,-1.6260,0.803,0.822,1901017,1
GO:0006855,"drug transmembrane transport",0.044%, 2.900, 7.146,1.602,-2.4260,0.811,0.580,6855,0
GO:0072584,"caveolin-mediated endocytosis",0.017%, 0.618, 3.623,1.204,-2.8633,0.912,0.583,72584,0
GO:0007565,"female pregnancy",0.542%,-7.082, 0.757,2.679,-2.7696,0.860,0.583,7565,0
GO:0007567,"parturition",0.036%,null,null,1.519,-2.5467,0.884,0.755,7565,1
GO:0035283,"central nervous system segmentation",0.003%,-6.710, 0.671,0.602,-3.3768,0.886,0.584,35283,0
GO:0055081,"anion homeostasis",0.072%,-4.677,-0.469,1.806,-1.6770,0.900,0.584,55081,0
GO:0021546,"rhombomere development",0.013%,-7.217, 0.700,1.079,-2.8633,0.868,0.585,21546,0
GO:0050667,"homocysteine metabolic process",0.022%, 1.265,-6.705,1.301,-2.8633,0.854,0.588,50667,0
GO:0010648,"negative regulation of cell communication",2.203%, 4.557, 0.997,3.286,-2.6180,0.798,0.588,10648,0
GO:0050427,"3'-phosphoadenosine 5'-phosphosulfate metabolic process",0.023%, 2.032,-6.544,1.322,-3.4815,0.822,0.590,50427,0
GO:0033875,"ribonucleoside bisphosphate metabolic process",0.072%,null,null,1.806,-2.4089,0.843,0.999,50427,1
GO:0034035,"purine ribonucleoside bisphosphate metabolic process",0.023%,null,null,1.322,-3.4815,0.850,0.863,50427,1
GO:0034032,"purine nucleoside bisphosphate metabolic process",0.072%,null,null,1.806,-2.4089,0.839,0.926,50427,1
GO:0031122,"cytoplasmic microtubule organization",0.062%, 0.713, 0.273,1.740,-1.7219,0.911,0.595,31122,0
GO:0048585,"negative regulation of response to stimulus",2.501%, 2.457, 1.681,3.342,-2.1675,0.863,0.598,48585,0
GO:0006898,"receptor-mediated endocytosis",0.534%, 0.844, 4.587,2.672,-2.0846,0.896,0.602,6898,0
GO:0097530,"granulocyte migration",0.147%, 0.792, 4.311,2.114,-2.9031,0.779,0.607,97530,0
GO:0050921,"positive regulation of chemotaxis",0.168%,null,null,2.170,-1.6019,0.747,0.923,97530,1
GO:1902624,"positive regulation of neutrophil migration",0.033%,null,null,1.477,-2.8633,0.731,0.934,97530,1
GO:1902622,"regulation of neutrophil migration",0.056%,null,null,1.699,-2.2262,0.740,0.943,97530,1
GO:0090022,"regulation of neutrophil chemotaxis",0.056%,null,null,1.699,-2.2262,0.665,0.966,97530,1
GO:0090023,"positive regulation of neutrophil chemotaxis",0.033%,null,null,1.477,-2.8633,0.662,0.851,97530,1
